time_s,radius_cm
1.048200000000000000e+05,1.201862074074073972e+00
1.048800000000000000e+05,1.201824592592592555e+00
1.049400000000000000e+05,1.201783999999999963e+00
1.050000000000000000e+05,1.201740740740740776e+00
1.050600000000000000e+05,1.201695259259259130e+00
1.051200000000000000e+05,1.201648000000000049e+00
1.051800000000000000e+05,1.201599407407407449e+00
1.052400000000000000e+05,1.201549925925925910e+00
1.053000000000000000e+05,1.201499999999999790e+00
1.053600000000000000e+05,1.201450074074074115e+00
1.054200000000000000e+05,1.201400592592592576e+00
1.054800000000000000e+05,1.201351999999999975e+00
1.055400000000000000e+05,1.201304740740740673e+00
1.056000000000000000e+05,1.201259259259259249e+00
1.056600000000000000e+05,1.201215999999999839e+00
1.057200000000000000e+05,1.201175407407407247e+00
1.057800000000000000e+05,1.201137925925925831e+00
1.058400000000000000e+05,1.201103999999999949e+00
1.059000000000000000e+05,1.201074074074073961e+00
1.059600000000000000e+05,1.201048592592592668e+00
1.060200000000000000e+05,1.201027999999999984e+00
1.060800000000000000e+05,1.201012740740740714e+00
1.061400000000000000e+05,1.201003259259259437e+00
1.062000000000000000e+05,1.201000000000000068e+00
1.062600000000000000e+05,1.201000000000000068e+00
1.063200000000000000e+05,1.201000000000000068e+00
1.063800000000000000e+05,1.201000000000000068e+00
1.064400000000000000e+05,1.201000000000000068e+00
1.065000000000000000e+05,1.201000000000000068e+00
1.065600000000000000e+05,1.201000000000000068e+00
1.066200000000000000e+05,1.201000000000000068e+00
1.066800000000000000e+05,1.201000000000000068e+00
1.067400000000000000e+05,1.201000000000000068e+00
1.068000000000000000e+05,1.201000000000000068e+00
1.068600000000000000e+05,1.201000000000000068e+00
1.069200000000000000e+05,1.201000000000000068e+00
1.069800000000000000e+05,1.201000000000000068e+00
1.070400000000000000e+05,1.201000000000000068e+00
1.071000000000000000e+05,1.201000000000000068e+00
1.071600000000000000e+05,1.201000000000000068e+00
1.072200000000000000e+05,1.201000000000000068e+00
1.072800000000000000e+05,1.201000000000000068e+00
1.073400000000000000e+05,1.201000000000000068e+00
1.074000000000000000e+05,1.201000000000000068e+00
1.074600000000000000e+05,1.201000000000000068e+00
1.075200000000000000e+05,1.201000000000000068e+00
1.075800000000000000e+05,1.201000000000000068e+00
1.076400000000000000e+05,1.201000000000000068e+00
1.077000000000000000e+05,1.201000000000000068e+00
1.077600000000000000e+05,1.201000000000000068e+00
1.078200000000000000e+05,1.201000000000000068e+00
1.078800000000000000e+05,1.201000000000000068e+00
1.079400000000000000e+05,1.201000000000000068e+00
1.080000000000000000e+05,1.201000000000000068e+00
1.080600000000000000e+05,1.201000000000000068e+00
1.081200000000000000e+05,1.201000000000000068e+00
1.081800000000000000e+05,1.201000000000000068e+00
1.082400000000000000e+05,1.201000000000000068e+00
1.083000000000000000e+05,1.201000000000000068e+00
1.083600000000000000e+05,1.201000000000000068e+00
1.084200000000000000e+05,1.201000000000000068e+00
1.084800000000000000e+05,1.201000000000000068e+00
1.085400000000000000e+05,1.201000000000000068e+00
1.086000000000000000e+05,1.201000000000000068e+00
1.086600000000000000e+05,1.201000000000000068e+00
1.087200000000000000e+05,1.201000000000000068e+00
1.087800000000000000e+05,1.201000000000000068e+00
1.088400000000000000e+05,1.201000000000000068e+00
1.089000000000000000e+05,1.201000000000000068e+00
1.089600000000000000e+05,1.201000000000000068e+00
1.090200000000000000e+05,1.201000000000000068e+00
1.090800000000000000e+05,1.201000000000000068e+00
1.091400000000000000e+05,1.201000000000000068e+00
1.092000000000000000e+05,1.201000000000000068e+00
1.092600000000000000e+05,1.201000000000000068e+00
1.093200000000000000e+05,1.201000000000000068e+00
1.093800000000000000e+05,1.201000000000000068e+00
1.094400000000000000e+05,1.201000000000000068e+00
1.095000000000000000e+05,1.201000000000000068e+00
1.095600000000000000e+05,1.201000000000000068e+00
1.096200000000000000e+05,1.201000000000000068e+00
1.096800000000000000e+05,1.201000000000000068e+00
1.097400000000000000e+05,1.201000000000000068e+00
1.098000000000000000e+05,1.201000000000000068e+00
1.098600000000000000e+05,1.201000000000000068e+00
1.099200000000000000e+05,1.201000000000000068e+00
1.099800000000000000e+05,1.201000000000000068e+00
1.100400000000000000e+05,1.201000000000000068e+00
1.101000000000000000e+05,1.201000000000000068e+00
1.101600000000000000e+05,1.201000000000000068e+00
1.102200000000000000e+05,1.201000000000000068e+00
1.102800000000000000e+05,1.201000000000000068e+00
1.103400000000000000e+05,1.201000000000000068e+00
1.104000000000000000e+05,1.201000000000000068e+00
1.104600000000000000e+05,1.201000000000000068e+00
1.105200000000000000e+05,1.201000000000000068e+00
1.105800000000000000e+05,1.201000000000000068e+00
1.106400000000000000e+05,1.201000000000000068e+00
1.107000000000000000e+05,1.201000000000000068e+00
1.107600000000000000e+05,1.201000000000000068e+00
1.108200000000000000e+05,1.201000000000000068e+00
1.108800000000000000e+05,1.201000000000000068e+00
1.109400000000000000e+05,1.201000000000000068e+00
1.110000000000000000e+05,1.201000000000000068e+00
1.110600000000000000e+05,1.201000000000000068e+00
1.111200000000000000e+05,1.201000000000000068e+00
1.111800000000000000e+05,1.201000000000000068e+00
1.112400000000000000e+05,1.201000000000000068e+00
1.113000000000000000e+05,1.201000000000000068e+00
1.113600000000000000e+05,1.201000000000000068e+00
1.114200000000000000e+05,1.201000000000000068e+00
1.114800000000000000e+05,1.201000000000000068e+00
1.115400000000000000e+05,1.201000000000000068e+00
1.116000000000000000e+05,1.201000000000000068e+00
1.116600000000000000e+05,1.201000000000000068e+00
1.117200000000000000e+05,1.201000000000000068e+00
1.117800000000000000e+05,1.201000000000000068e+00
1.118400000000000000e+05,1.201000000000000068e+00
1.119000000000000000e+05,1.201000000000000068e+00
1.119600000000000000e+05,1.201000000000000068e+00
1.120200000000000000e+05,1.201000000000000068e+00
1.120800000000000000e+05,1.201000000000000068e+00
1.121400000000000000e+05,1.201000000000000068e+00
1.122000000000000000e+05,1.201000000000000068e+00
1.122600000000000000e+05,1.201000000000000068e+00
1.123200000000000000e+05,1.201000000000000068e+00
1.123800000000000000e+05,1.201000000000000068e+00
1.124400000000000000e+05,1.201000000000000068e+00
1.125000000000000000e+05,1.201000000000000068e+00
1.125600000000000000e+05,1.201000000000000068e+00
1.126200000000000000e+05,1.201000000000000068e+00
1.126800000000000000e+05,1.201000000000000068e+00
1.127400000000000000e+05,1.201000000000000068e+00
1.128000000000000000e+05,1.201000000000000068e+00
1.128600000000000000e+05,1.201000000000000068e+00
1.129200000000000000e+05,1.201000000000000068e+00
1.129800000000000000e+05,1.201000000000000068e+00
1.130400000000000000e+05,1.201000000000000068e+00
1.131000000000000000e+05,1.201000000000000068e+00
1.131600000000000000e+05,1.201000000000000068e+00
1.132200000000000000e+05,1.201000000000000068e+00
1.132800000000000000e+05,1.201000000000000068e+00
1.133400000000000000e+05,1.201000000000000068e+00
1.134000000000000000e+05,1.201000000000000068e+00
1.134600000000000000e+05,1.201000000000000068e+00
1.135200000000000000e+05,1.201000000000000068e+00
1.135800000000000000e+05,1.201000000000000068e+00
1.136400000000000000e+05,1.201000000000000068e+00
1.137000000000000000e+05,1.201000000000000068e+00
1.137600000000000000e+05,1.201000000000000068e+00
1.138200000000000000e+05,1.201000000000000068e+00
1.138800000000000000e+05,1.201000000000000068e+00
1.139400000000000000e+05,1.201000000000000068e+00
1.140000000000000000e+05,1.201000000000000068e+00
1.140600000000000000e+05,1.201000000000000068e+00
1.141200000000000000e+05,1.201000000000000068e+00
1.141800000000000000e+05,1.201000000000000068e+00
1.142400000000000000e+05,1.201000000000000068e+00
1.143000000000000000e+05,1.201000000000000068e+00
1.143600000000000000e+05,1.201000000000000068e+00
1.144200000000000000e+05,1.201000000000000068e+00
1.144800000000000000e+05,1.201000000000000068e+00
1.145400000000000000e+05,1.201000000000000068e+00
1.146000000000000000e+05,1.201000000000000068e+00
1.146600000000000000e+05,1.201000000000000068e+00
1.147200000000000000e+05,1.201000000000000068e+00
1.147800000000000000e+05,1.201000000000000068e+00
1.148400000000000000e+05,1.201000000000000068e+00
1.149000000000000000e+05,1.201000000000000068e+00
1.149600000000000000e+05,1.201000000000000068e+00
1.150200000000000000e+05,1.201000000000000068e+00
1.150800000000000000e+05,1.201000000000000068e+00
1.151400000000000000e+05,1.201000000000000068e+00
1.152000000000000000e+05,1.201000000000000068e+00
1.152600000000000000e+05,1.201000000000000068e+00
1.153200000000000000e+05,1.201000000000000068e+00
1.153800000000000000e+05,1.201000000000000068e+00
1.154400000000000000e+05,1.201000000000000068e+00
1.155000000000000000e+05,1.201000000000000068e+00
1.155600000000000000e+05,1.201000000000000068e+00
1.156200000000000000e+05,1.201000000000000068e+00
1.156800000000000000e+05,1.201000000000000068e+00
1.157400000000000000e+05,1.201000000000000068e+00
1.158000000000000000e+05,1.201000000000000068e+00
1.158600000000000000e+05,1.201000000000000068e+00
1.159200000000000000e+05,1.201000000000000068e+00
1.159800000000000000e+05,1.201000000000000068e+00
1.160400000000000000e+05,1.201000000000000068e+00
1.161000000000000000e+05,1.201000000000000068e+00
1.161600000000000000e+05,1.201000000000000068e+00
1.162200000000000000e+05,1.201000000000000068e+00
1.162800000000000000e+05,1.201000000000000068e+00
1.163400000000000000e+05,1.201000000000000068e+00
1.164000000000000000e+05,1.201000000000000068e+00
1.164600000000000000e+05,1.201000000000000068e+00
1.165200000000000000e+05,1.201000000000000068e+00
1.165800000000000000e+05,1.201000000000000068e+00
1.166400000000000000e+05,1.201000000000000068e+00
1.167000000000000000e+05,1.201000000000000068e+00
1.167600000000000000e+05,1.201000000000000068e+00
1.168200000000000000e+05,1.201000000000000068e+00
1.168800000000000000e+05,1.201000000000000068e+00
1.169400000000000000e+05,1.201000000000000068e+00
1.170000000000000000e+05,1.201000000000000068e+00
1.170600000000000000e+05,1.201000000000000068e+00
1.171200000000000000e+05,1.201000000000000068e+00
1.171800000000000000e+05,1.201000000000000068e+00
1.172400000000000000e+05,1.201000000000000068e+00
1.173000000000000000e+05,1.201000000000000068e+00
1.173600000000000000e+05,1.201000000000000068e+00
1.174200000000000000e+05,1.201000000000000068e+00
1.174800000000000000e+05,1.201000000000000068e+00
1.175400000000000000e+05,1.201000000000000068e+00
1.176000000000000000e+05,1.201000000000000068e+00
1.176600000000000000e+05,1.201000000000000068e+00
1.177200000000000000e+05,1.201000000000000068e+00
1.177800000000000000e+05,1.201000000000000068e+00
1.178400000000000000e+05,1.201000000000000068e+00
1.179000000000000000e+05,1.201000000000000068e+00
1.179600000000000000e+05,1.201000000000000068e+00
1.180200000000000000e+05,1.201000000000000068e+00
1.180800000000000000e+05,1.201000000000000068e+00
1.181400000000000000e+05,1.201000000000000068e+00
1.182000000000000000e+05,1.201000000000000068e+00
1.182600000000000000e+05,1.201000000000000068e+00
1.183200000000000000e+05,1.201000000000000068e+00
1.183800000000000000e+05,1.201000000000000068e+00
1.184400000000000000e+05,1.201000000000000068e+00
1.185000000000000000e+05,1.201000000000000068e+00
1.185600000000000000e+05,1.201000000000000068e+00
1.186200000000000000e+05,1.201000000000000068e+00
1.186800000000000000e+05,1.201000000000000068e+00
1.187400000000000000e+05,1.201000000000000068e+00
1.188000000000000000e+05,1.201000000000000068e+00
1.188600000000000000e+05,1.201000000000000068e+00
1.189200000000000000e+05,1.201000000000000068e+00
1.189800000000000000e+05,1.201000000000000068e+00
1.190400000000000000e+05,1.201000000000000068e+00
1.191000000000000000e+05,1.201000000000000068e+00
1.191600000000000000e+05,1.201000000000000068e+00
1.192200000000000000e+05,1.201000000000000068e+00
1.192800000000000000e+05,1.201000000000000068e+00
1.193400000000000000e+05,1.201000000000000068e+00
1.194000000000000000e+05,1.201000000000000068e+00
1.194600000000000000e+05,1.201000000000000068e+00
1.195200000000000000e+05,1.201000000000000068e+00
1.195800000000000000e+05,1.201000000000000068e+00
1.196400000000000000e+05,1.201000000000000068e+00
1.197000000000000000e+05,1.201000000000000068e+00
1.197600000000000000e+05,1.201000000000000068e+00
1.198200000000000000e+05,1.201000000000000068e+00
1.198800000000000000e+05,1.201000000000000068e+00
1.199400000000000000e+05,1.201000000000000068e+00
1.200000000000000000e+05,1.201000000000000068e+00
1.200600000000000000e+05,1.201000000000000068e+00
1.201200000000000000e+05,1.201000000000000068e+00
1.201800000000000000e+05,1.201000000000000068e+00
1.202400000000000000e+05,1.201000000000000068e+00
1.203000000000000000e+05,1.201000000000000068e+00
1.203600000000000000e+05,1.201000000000000068e+00
1.204200000000000000e+05,1.201000000000000068e+00
1.204800000000000000e+05,1.201000000000000068e+00
1.205400000000000000e+05,1.201000000000000068e+00
1.206000000000000000e+05,1.201000000000000068e+00
1.206600000000000000e+05,1.201000000000000068e+00
1.207200000000000000e+05,1.201000000000000068e+00
1.207800000000000000e+05,1.201000000000000068e+00
1.208400000000000000e+05,1.201000000000000068e+00
1.209000000000000000e+05,1.201000000000000068e+00
1.209600000000000000e+05,1.201000000000000068e+00
1.210200000000000000e+05,1.201000000000000068e+00
1.210800000000000000e+05,1.201000000000000068e+00
1.211400000000000000e+05,1.201000000000000068e+00
1.212000000000000000e+05,1.201000000000000068e+00
1.212600000000000000e+05,1.201000000000000068e+00
1.213200000000000000e+05,1.201000000000000068e+00
1.213800000000000000e+05,1.201000000000000068e+00
1.214400000000000000e+05,1.201000000000000068e+00
1.215000000000000000e+05,1.201000000000000068e+00
1.215600000000000000e+05,1.201000000000000068e+00
1.216200000000000000e+05,1.201000000000000068e+00
1.216800000000000000e+05,1.201000000000000068e+00
1.217400000000000000e+05,1.201000000000000068e+00
1.218000000000000000e+05,1.201000000000000068e+00
1.218600000000000000e+05,1.201000000000000068e+00
1.219200000000000000e+05,1.201000000000000068e+00
1.219800000000000000e+05,1.201000000000000068e+00
1.220400000000000000e+05,1.201000000000000068e+00
1.221000000000000000e+05,1.201000000000000068e+00
1.221600000000000000e+05,1.201000000000000068e+00
1.222200000000000000e+05,1.201000000000000068e+00
1.222800000000000000e+05,1.201000000000000068e+00
1.223400000000000000e+05,1.201000000000000068e+00
1.224000000000000000e+05,1.201000000000000068e+00
1.224600000000000000e+05,1.201000000000000068e+00
1.225200000000000000e+05,1.201000000000000068e+00
1.225800000000000000e+05,1.201000000000000068e+00
1.226400000000000000e+05,1.201000000000000068e+00
1.227000000000000000e+05,1.201000000000000068e+00
1.227600000000000000e+05,1.201000000000000068e+00
1.228200000000000000e+05,1.201000000000000068e+00
1.228800000000000000e+05,1.201000000000000068e+00
1.229400000000000000e+05,1.201000000000000068e+00
1.230000000000000000e+05,1.201000000000000068e+00
1.230600000000000000e+05,1.201000000000000068e+00
1.231200000000000000e+05,1.201000000000000068e+00
1.231800000000000000e+05,1.201000000000000068e+00
1.232400000000000000e+05,1.201000000000000068e+00
1.233000000000000000e+05,1.201000000000000068e+00
1.233600000000000000e+05,1.201000000000000068e+00
1.234200000000000000e+05,1.201000000000000068e+00
1.234800000000000000e+05,1.201000000000000068e+00
1.235400000000000000e+05,1.201000000000000068e+00
1.236000000000000000e+05,1.201000000000000068e+00
1.236600000000000000e+05,1.201000000000000068e+00
1.237200000000000000e+05,1.201000000000000068e+00
1.237800000000000000e+05,1.201000000000000068e+00
1.238400000000000000e+05,1.201000000000000068e+00
1.239000000000000000e+05,1.201000000000000068e+00
1.239600000000000000e+05,1.201000000000000068e+00
1.240200000000000000e+05,1.201000000000000068e+00
1.240800000000000000e+05,1.201000000000000068e+00
1.241400000000000000e+05,1.201000000000000068e+00
1.242000000000000000e+05,1.201000000000000068e+00
1.242600000000000000e+05,1.200996740740740698e+00
1.243200000000000000e+05,1.200987259259259199e+00
1.243800000000000000e+05,1.200971999999999928e+00
1.244400000000000000e+05,1.200951407407407467e+00
1.245000000000000000e+05,1.200925925925925952e+00
1.245600000000000000e+05,1.200896000000000186e+00
1.246200000000000000e+05,1.200862074074074082e+00
1.246800000000000000e+05,1.200824592592592666e+00
1.247400000000000000e+05,1.200784000000000074e+00
1.248000000000000000e+05,1.200740740740740664e+00
1.248600000000000000e+05,1.200695259259259240e+00
1.249200000000000000e+05,1.200647999999999938e+00
1.249800000000000000e+05,1.200599407407407337e+00
1.250400000000000000e+05,1.200549925925926020e+00
1.251000000000000000e+05,1.200499999999999901e+00
1.251600000000000000e+05,1.200450074074074003e+00
1.252200000000000000e+05,1.200400592592592686e+00
1.252800000000000000e+05,1.200352000000000086e+00
1.253400000000000000e+05,1.200304740740740783e+00
1.254000000000000000e+05,1.200259259259259359e+00
1.254600000000000000e+05,1.200215999999999950e+00
1.255200000000000000e+05,1.200175407407407357e+00
1.255800000000000000e+05,1.200137925925925941e+00
1.256400000000000000e+05,1.200104000000000060e+00
1.257000000000000000e+05,1.200074074074074071e+00
1.257600000000000000e+05,1.200048592592592556e+00
1.258200000000000000e+05,1.200028000000000095e+00
1.258800000000000000e+05,1.200012740740740824e+00
1.259400000000000000e+05,1.200003259259259325e+00
1.260000000000000000e+05,1.199999999999999956e+00
1.260600000000000000e+05,1.199999999999999956e+00
1.261200000000000000e+05,1.199999999999999956e+00
1.261800000000000000e+05,1.199999999999999956e+00
1.262400000000000000e+05,1.199999999999999956e+00
1.263000000000000000e+05,1.199999999999999956e+00
1.263600000000000000e+05,1.199999999999999956e+00
1.264200000000000000e+05,1.199999999999999956e+00
1.264800000000000000e+05,1.199999999999999956e+00
1.265400000000000000e+05,1.199999999999999956e+00
1.266000000000000000e+05,1.199999999999999956e+00
1.266600000000000000e+05,1.199999999999999956e+00
1.267200000000000000e+05,1.199999999999999956e+00
1.267800000000000000e+05,1.199999999999999956e+00
1.268400000000000000e+05,1.199999999999999956e+00
1.269000000000000000e+05,1.199999999999999956e+00
1.269600000000000000e+05,1.199999999999999956e+00
1.270200000000000000e+05,1.199999999999999956e+00
1.270800000000000000e+05,1.199999999999999956e+00
1.271400000000000000e+05,1.199999999999999956e+00
1.272000000000000000e+05,1.199999999999999956e+00
1.272600000000000000e+05,1.199999999999999956e+00
1.273200000000000000e+05,1.199999999999999956e+00
1.273800000000000000e+05,1.199999999999999956e+00
1.274400000000000000e+05,1.199999999999999956e+00
1.275000000000000000e+05,1.199999999999999956e+00
1.275600000000000000e+05,1.199999999999999956e+00
1.276200000000000000e+05,1.199999999999999956e+00
1.276800000000000000e+05,1.199999999999999956e+00
1.277400000000000000e+05,1.199999999999999956e+00
1.278000000000000000e+05,1.199999999999999956e+00
1.278600000000000000e+05,1.199999999999999956e+00
1.279200000000000000e+05,1.199999999999999956e+00
1.279800000000000000e+05,1.199999999999999956e+00
1.280400000000000000e+05,1.199999999999999956e+00
1.281000000000000000e+05,1.199999999999999956e+00
1.281600000000000000e+05,1.199999999999999956e+00
1.282200000000000000e+05,1.199999999999999956e+00
1.282800000000000000e+05,1.199999999999999956e+00
1.283400000000000000e+05,1.199999999999999956e+00
1.284000000000000000e+05,1.199999999999999956e+00
1.284600000000000000e+05,1.199999999999999956e+00
1.285200000000000000e+05,1.199999999999999956e+00
1.285800000000000000e+05,1.199999999999999956e+00
1.286400000000000000e+05,1.199999999999999956e+00
1.287000000000000000e+05,1.199999999999999956e+00
1.287600000000000000e+05,1.199999999999999956e+00
1.288200000000000000e+05,1.199999999999999956e+00
1.288800000000000000e+05,1.199999999999999956e+00
1.289400000000000000e+05,1.199999999999999956e+00
1.290000000000000000e+05,1.199999999999999956e+00
1.290600000000000000e+05,1.199999999999999956e+00
1.291200000000000000e+05,1.199999999999999956e+00
1.291800000000000000e+05,1.199999999999999956e+00
1.292400000000000000e+05,1.199999999999999956e+00
1.293000000000000000e+05,1.199999999999999956e+00
1.293600000000000000e+05,1.199999999999999956e+00
1.294200000000000000e+05,1.199999999999999956e+00
1.294800000000000000e+05,1.199999999999999956e+00
1.295400000000000000e+05,1.199999999999999956e+00
1.296000000000000000e+05,1.199999999999999956e+00
1.296600000000000000e+05,1.199999999999999956e+00
1.297200000000000000e+05,1.199999999999999956e+00
1.297800000000000000e+05,1.199999999999999956e+00
1.298400000000000000e+05,1.199999999999999956e+00
1.299000000000000000e+05,1.199999999999999956e+00
1.299600000000000000e+05,1.199999999999999956e+00
1.300200000000000000e+05,1.199999999999999956e+00
1.300800000000000000e+05,1.199999999999999956e+00
1.301400000000000000e+05,1.199999999999999956e+00
1.302000000000000000e+05,1.199999999999999956e+00
1.302600000000000000e+05,1.199999999999999956e+00
1.303200000000000000e+05,1.199999999999999956e+00
1.303800000000000000e+05,1.199999999999999956e+00
1.304400000000000000e+05,1.199999999999999956e+00
1.305000000000000000e+05,1.199999999999999956e+00
1.305600000000000000e+05,1.199999999999999956e+00
1.306200000000000000e+05,1.199999999999999956e+00
1.306800000000000000e+05,1.199999999999999956e+00
1.307400000000000000e+05,1.199999999999999956e+00
1.308000000000000000e+05,1.199999999999999956e+00
1.308600000000000000e+05,1.199999999999999956e+00
1.309200000000000000e+05,1.199999999999999956e+00
1.309800000000000000e+05,1.199999999999999956e+00
1.310400000000000000e+05,1.199999999999999956e+00
1.311000000000000000e+05,1.199999999999999956e+00
1.311600000000000000e+05,1.199999999999999956e+00
1.312200000000000000e+05,1.199999999999999956e+00
1.312800000000000000e+05,1.199999999999999956e+00
1.313400000000000000e+05,1.199999999999999956e+00
1.314000000000000000e+05,1.199999999999999956e+00
1.314600000000000000e+05,1.199999999999999956e+00
1.315200000000000000e+05,1.199999999999999956e+00
1.315800000000000000e+05,1.199999999999999956e+00
1.316400000000000000e+05,1.199999999999999956e+00
1.317000000000000000e+05,1.199999999999999956e+00
1.317600000000000000e+05,1.199999999999999956e+00
1.318200000000000000e+05,1.199999999999999956e+00
1.318800000000000000e+05,1.199999999999999956e+00
1.319400000000000000e+05,1.199999999999999956e+00
1.320000000000000000e+05,1.199999999999999956e+00
1.320600000000000000e+05,1.199999999999999956e+00
1.321200000000000000e+05,1.199999999999999956e+00
1.321800000000000000e+05,1.199999999999999956e+00
1.322400000000000000e+05,1.199999999999999956e+00
1.323000000000000000e+05,1.199999999999999956e+00
1.323600000000000000e+05,1.199999999999999956e+00
1.324200000000000000e+05,1.199999999999999956e+00
1.324800000000000000e+05,1.199999999999999956e+00
1.325400000000000000e+05,1.199999999999999956e+00
1.326000000000000000e+05,1.199999999999999956e+00
1.326600000000000000e+05,1.199999999999999956e+00
1.327200000000000000e+05,1.199999999999999956e+00
1.327800000000000000e+05,1.199999999999999956e+00
1.328400000000000000e+05,1.199999999999999956e+00
1.329000000000000000e+05,1.199999999999999956e+00
1.329600000000000000e+05,1.199999999999999956e+00
1.330200000000000000e+05,1.199999999999999956e+00
1.330800000000000000e+05,1.199999999999999956e+00
1.331400000000000000e+05,1.199999999999999956e+00
1.332000000000000000e+05,1.199999999999999956e+00
1.332600000000000000e+05,1.199999999999999956e+00
1.333200000000000000e+05,1.199999999999999956e+00
1.333800000000000000e+05,1.199999999999999956e+00
1.334400000000000000e+05,1.199999999999999956e+00
1.335000000000000000e+05,1.199999999999999956e+00
1.335600000000000000e+05,1.199999999999999956e+00
1.336200000000000000e+05,1.199999999999999956e+00
1.336800000000000000e+05,1.199999999999999956e+00
1.337400000000000000e+05,1.199999999999999956e+00
1.338000000000000000e+05,1.199999999999999956e+00
1.338600000000000000e+05,1.199999999999999956e+00
1.339200000000000000e+05,1.199999999999999956e+00
1.339800000000000000e+05,1.199999999999999956e+00
1.340400000000000000e+05,1.199999999999999956e+00
1.341000000000000000e+05,1.199999999999999956e+00
1.341600000000000000e+05,1.199999999999999956e+00
1.342200000000000000e+05,1.199999999999999956e+00
1.342800000000000000e+05,1.199999999999999956e+00
1.343400000000000000e+05,1.199999999999999956e+00
1.344000000000000000e+05,1.199999999999999956e+00
1.344600000000000000e+05,1.199999999999999956e+00
1.345200000000000000e+05,1.199999999999999956e+00
1.345800000000000000e+05,1.199999999999999956e+00
1.346400000000000000e+05,1.199999999999999956e+00
1.347000000000000000e+05,1.199999999999999956e+00
1.347600000000000000e+05,1.199999999999999956e+00
1.348200000000000000e+05,1.199999999999999956e+00
1.348800000000000000e+05,1.199999999999999956e+00
1.349400000000000000e+05,1.199999999999999956e+00
1.350000000000000000e+05,1.199999999999999956e+00
1.350600000000000000e+05,1.199999999999999956e+00
1.351200000000000000e+05,1.199999999999999956e+00
1.351800000000000000e+05,1.199999999999999956e+00
1.352400000000000000e+05,1.199999999999999956e+00
1.353000000000000000e+05,1.199999999999999956e+00
1.353600000000000000e+05,1.199999999999999956e+00
1.354200000000000000e+05,1.199999999999999956e+00
1.354800000000000000e+05,1.199999999999999956e+00
1.355400000000000000e+05,1.199999999999999956e+00
1.356000000000000000e+05,1.199999999999999956e+00
1.356600000000000000e+05,1.199999999999999956e+00
1.357200000000000000e+05,1.199999999999999956e+00
1.357800000000000000e+05,1.199999999999999956e+00
1.358400000000000000e+05,1.199999999999999956e+00
1.359000000000000000e+05,1.199999999999999956e+00
1.359600000000000000e+05,1.199999999999999956e+00
1.360200000000000000e+05,1.199999999999999956e+00
1.360800000000000000e+05,1.199999999999999956e+00
1.361400000000000000e+05,1.199999999999999956e+00
1.362000000000000000e+05,1.199999999999999956e+00
1.362600000000000000e+05,1.199999999999999956e+00
1.363200000000000000e+05,1.199999999999999956e+00
1.363800000000000000e+05,1.199999999999999956e+00
1.364400000000000000e+05,1.199999999999999956e+00
1.365000000000000000e+05,1.199999999999999956e+00
1.365600000000000000e+05,1.199999999999999956e+00
1.366200000000000000e+05,1.199999999999999956e+00
1.366800000000000000e+05,1.199999999999999956e+00
1.367400000000000000e+05,1.199999999999999956e+00
1.368000000000000000e+05,1.199999999999999956e+00
1.368600000000000000e+05,1.199999999999999956e+00
1.369200000000000000e+05,1.199999999999999956e+00
1.369800000000000000e+05,1.199999999999999956e+00
1.370400000000000000e+05,1.199999999999999956e+00
1.371000000000000000e+05,1.199999999999999956e+00
1.371600000000000000e+05,1.199999999999999956e+00
1.372200000000000000e+05,1.199999999999999956e+00
1.372800000000000000e+05,1.199999999999999956e+00
1.373400000000000000e+05,1.199999999999999956e+00
1.374000000000000000e+05,1.199999999999999956e+00
1.374600000000000000e+05,1.199999999999999956e+00
1.375200000000000000e+05,1.199999999999999956e+00
1.375800000000000000e+05,1.199999999999999956e+00
1.376400000000000000e+05,1.199999999999999956e+00
1.377000000000000000e+05,1.199999999999999956e+00
1.377600000000000000e+05,1.199999999999999956e+00
1.378200000000000000e+05,1.199999999999999956e+00
1.378800000000000000e+05,1.199999999999999956e+00
1.379400000000000000e+05,1.199999999999999956e+00
1.380000000000000000e+05,1.199999999999999956e+00
1.380600000000000000e+05,1.199999999999999956e+00
1.381200000000000000e+05,1.199999999999999956e+00
1.381800000000000000e+05,1.199999999999999956e+00
1.382400000000000000e+05,1.199999999999999956e+00
1.383000000000000000e+05,1.199999999999999956e+00
1.383600000000000000e+05,1.199999999999999956e+00
1.384200000000000000e+05,1.199999999999999956e+00
1.384800000000000000e+05,1.199999999999999956e+00
1.385400000000000000e+05,1.199999999999999956e+00
1.386000000000000000e+05,1.199999999999999956e+00
1.386600000000000000e+05,1.199999999999999956e+00
1.387200000000000000e+05,1.199999999999999956e+00
1.387800000000000000e+05,1.199999999999999956e+00
1.388400000000000000e+05,1.199999999999999956e+00
1.389000000000000000e+05,1.199999999999999956e+00
1.389600000000000000e+05,1.199999999999999956e+00
1.390200000000000000e+05,1.199999999999999956e+00
1.390800000000000000e+05,1.199999999999999956e+00
1.391400000000000000e+05,1.199999999999999956e+00
1.392000000000000000e+05,1.199999999999999956e+00
1.392600000000000000e+05,1.199999999999999956e+00
1.393200000000000000e+05,1.199999999999999956e+00
1.393800000000000000e+05,1.199999999999999956e+00
1.394400000000000000e+05,1.199999999999999956e+00
1.395000000000000000e+05,1.199999999999999956e+00
1.395600000000000000e+05,1.199999999999999956e+00
1.396200000000000000e+05,1.199999999999999956e+00
1.396800000000000000e+05,1.199999999999999956e+00
