case_id,channel,x_um,y_um,max_receive_um,kind,direction_udeg,x_m,y_m,receive_radius_m,direction_deg
828,13,-676423029,262345117,1108022423,omni,,-676.423029,262.345117,1108.022423,
828,16,-1485508008,463202859,1262951482,omni,,-1485.508008,463.202859,1262.951482,
828,17,821179905,1532498555,1437550015,omni,,821.179905,1532.498555,1437.550015,
828,18,241548695,204115143,1037873964,directional,274877327.0,241.548695,204.115143,1037.873964,274.877327
828,20,94947423,277871481,1462859899,omni,,94.947423,277.871481,1462.859899,
829,4,941274526,-1002432991,1436283285,directional,128317692.0,941.274526,-1002.432991,1436.283285,128.317692
829,5,377581752,1178649733,1348817863,directional,199727890.0,377.581752,1178.649733,1348.817863,199.72789
829,6,993305089,-848731740,1380485668,directional,87625101.0,993.305089,-848.73174,1380.485668,87.625101
829,8,1258325527,154480802,1281887271,directional,293425222.0,1258.325527,154.480802,1281.887271,293.425222
829,10,-1265158836,-608458662,1104754159,directional,343174732.0,-1265.158836,-608.458662,1104.754159,343.174732
829,11,-187544390,-621860281,1039787302,directional,353577003.0,-187.54439,-621.860281,1039.787302,353.577003
829,13,402784360,717308894,1230854412,directional,167386950.0,402.78436,717.308894,1230.854412,167.38695
829,15,-1505272461,-759925005,1002237924,directional,343672790.0,-1505.272461,-759.925005,1002.237924,343.67279
829,16,-497290084,1575804906,1240068659,directional,127698083.0,-497.290084,1575.804906,1240.068659,127.698083
829,17,1152766594,-943203448,1037097601,directional,169005647.0,1152.766594,-943.203448,1037.097601,169.005647
829,18,-598139872,1318073460,1477146083,directional,70248966.0,-598.139872,1318.07346,1477.146083,70.248966
830,3,-1708654332,67735062,1304003406,omni,,-1708.654332,67.735062,1304.003406,
830,4,-423957622,-820566895,1056016518,omni,,-423.957622,-820.566895,1056.016518,
830,5,-1069991779,925786492,1182894891,directional,325768055.0,-1069.991779,925.786492,1182.894891,325.768055
830,7,33528908,373453382,1034540539,omni,,33.528908,373.453382,1034.540539,
830,9,-465537884,-1205189820,1228566419,directional,183537902.0,-465.537884,-1205.18982,1228.566419,183.537902
830,11,-712657219,751985412,1307524495,omni,,-712.657219,751.985412,1307.524495,
830,12,1290743917,957824055,1157350777,directional,83408033.0,1290.743917,957.824055,1157.350777,83.408033
830,13,-98854140,70585111,1149520420,directional,68891239.0,-98.85414,70.585111,1149.52042,68.891239
830,14,-1368389580,726671285,1474609750,omni,,-1368.38958,726.671285,1474.60975,
830,15,1325072627,536532573,1357755617,omni,,1325.072627,536.532573,1357.755617,
830,16,-38570932,737643334,1398790873,directional,186518923.0,-38.570932,737.643334,1398.790873,186.518923
830,17,1039928528,964421414,1005768117,omni,,1039.928528,964.421414,1005.768117,
830,18,215071585,-127285466,1338798862,omni,,215.071585,-127.285466,1338.798862,
830,19,172926637,-1350100362,1457993306,directional,47405602.0,172.926637,-1350.100362,1457.993306,47.405602
830,20,-724833861,-1247975400,1265374326,directional,259212428.0,-724.833861,-1247.9754,1265.374326,259.212428
831,1,89859227,-555125594,1149413324,directional,6917389.0,89.859227,-555.125594,1149.413324,6.917389
831,3,-958087351,10533205,1250247221,directional,47626134.0,-958.087351,10.533205,1250.247221,47.626134
831,4,71033498,1706983109,1113625171,directional,117532441.0,71.033498,1706.983109,1113.625171,117.532441
831,5,1060975647,1261597490,1131941212,directional,316690771.0,1060.975647,1261.59749,1131.941212,316.690771
831,8,1450445294,-120490609,1410695095,directional,272686556.0,1450.445294,-120.490609,1410.695095,272.686556
831,9,-1236929082,-454363853,1418637749,omni,,-1236.929082,-454.363853,1418.637749,
831,10,207018758,245906966,1466406632,directional,162521432.0,207.018758,245.906966,1466.406632,162.521432
831,11,383757081,1341909315,1345148158,omni,,383.757081,1341.909315,1345.148158,
831,12,20589937,1487986262,1043686419,directional,306242877.0,20.589937,1487.986262,1043.686419,306.242877
831,13,-239104221,-1245441191,1124636775,omni,,-239.104221,-1245.441191,1124.636775,
831,14,-454220415,713272070,1486986591,directional,87172586.0,-454.220415,713.27207,1486.986591,87.172586
831,15,-1148616546,195379556,1295727994,omni,,-1148.616546,195.379556,1295.727994,
831,16,1007209911,324508804,1213299675,directional,225212208.0,1007.209911,324.508804,1213.299675,225.212208
831,18,55822386,498092698,1181618338,directional,330435300.0,55.822386,498.092698,1181.618338,330.4353
831,19,-1629063722,489415330,1356686270,omni,,-1629.063722,489.41533,1356.68627,
831,20,-497370621,-38351083,1319254817,directional,347009063.0,-497.370621,-38.351083,1319.254817,347.009063
832,2,-1355938052,-973281736,1066145133,directional,239157075.0,-1355.938052,-973.281736,1066.145133,239.157075
832,4,-648332541,203867045,1152783739,omni,,-648.332541,203.867045,1152.783739,
832,7,1312605151,-642763818,1114314996,directional,203025062.0,1312.605151,-642.763818,1114.314996,203.025062
832,9,542159123,-345431345,1441204401,omni,,542.159123,-345.431345,1441.204401,
832,10,-541737928,-1285534801,1071557605,omni,,-541.737928,-1285.534801,1071.557605,
832,14,-765047657,280586757,1299972527,omni,,-765.047657,280.586757,1299.972527,
832,16,1706083895,-217499761,1458798672,directional,131030318.0,1706.083895,-217.499761,1458.798672,131.030318
832,17,-961061895,-1030075017,1209279049,directional,347506040.0,-961.061895,-1030.075017,1209.279049,347.50604
832,18,-1650759712,457674672,1156256187,directional,92202844.0,-1650.759712,457.674672,1156.256187,92.202844
832,19,-1229093196,451517705,1307176802,directional,15744702.0,-1229.093196,451.517705,1307.176802,15.744702
832,20,-1425662106,397674057,1027666172,omni,,-1425.662106,397.674057,1027.666172,
833,1,-295148955,-1368665080,1048633120,directional,210248191.0,-295.148955,-1368.66508,1048.63312,210.248191
833,3,300401826,913924072,1141919899,directional,71910107.0,300.401826,913.924072,1141.919899,71.910107
833,4,-577105638,200882883,1035941230,directional,18732837.0,-577.105638,200.882883,1035.94123,18.732837
833,8,-1548045546,-82666268,1345442198,directional,210537576.0,-1548.045546,-82.666268,1345.442198,210.537576
833,9,1446796489,-112928559,1149848404,directional,62593522.0,1446.796489,-112.928559,1149.848404,62.593522
833,10,1403885698,-411677473,1270838010,directional,248102520.0,1403.885698,-411.677473,1270.83801,248.10252
833,11,1350312404,936393594,1292918018,directional,14205644.0,1350.312404,936.393594,1292.918018,14.205644
833,12,370267053,-1095490791,1203522664,omni,,370.267053,-1095.490791,1203.522664,
833,14,747715895,-792842971,1359147720,directional,325199196.0,747.715895,-792.842971,1359.14772,325.199196
833,15,994203447,1134812821,1195065163,directional,355002840.0,994.203447,1134.812821,1195.065163,355.00284
833,16,1039141162,-763389665,1365685220,directional,247884747.0,1039.141162,-763.389665,1365.68522,247.884747
833,17,1687019694,-445470189,1458338876,directional,45519526.0,1687.019694,-445.470189,1458.338876,45.519526
833,18,-633737288,-1066228212,1180932485,directional,182793374.0,-633.737288,-1066.228212,1180.932485,182.793374
833,19,-954176934,335657846,1103665759,directional,104158032.0,-954.176934,335.657846,1103.665759,104.158032
833,20,509006424,-1456085450,1404854464,directional,137328372.0,509.006424,-1456.08545,1404.854464,137.328372
834,1,1233200692,-888507029,1097635378,omni,,1233.200692,-888.507029,1097.635378,
834,2,960152113,-233324840,1276902157,directional,94707082.0,960.152113,-233.32484,1276.902157,94.707082
834,3,-1738513382,84139981,1223017773,directional,35268691.0,-1738.513382,84.139981,1223.017773,35.268691
834,4,-1168057823,596932768,1467604292,directional,268869515.0,-1168.057823,596.932768,1467.604292,268.869515
834,6,-544856821,235019363,1455344661,directional,151627735.0,-544.856821,235.019363,1455.344661,151.627735
834,7,-323930164,-1063705015,1189206398,directional,76057075.0,-323.930164,-1063.705015,1189.206398,76.057075
834,9,846301514,-1279738393,1433825573,omni,,846.301514,-1279.738393,1433.825573,
834,11,594149571,1115440426,1071356409,directional,56677983.0,594.149571,1115.440426,1071.356409,56.677983
834,12,73649405,-755530265,1292860473,omni,,73.649405,-755.530265,1292.860473,
834,13,-418076512,1065390549,1496302589,directional,67481159.0,-418.076512,1065.390549,1496.302589,67.481159
834,14,70531730,-1144388785,1152415028,directional,350889810.0,70.53173,-1144.388785,1152.415028,350.88981
834,15,-1531591023,-462490594,1122118419,directional,76957430.0,-1531.591023,-462.490594,1122.118419,76.95743
834,16,-973962777,1358106887,1211438950,directional,325926093.0,-973.962777,1358.106887,1211.43895,325.926093
834,17,144249085,1334154453,1440888744,directional,146922156.0,144.249085,1334.154453,1440.888744,146.922156
834,18,-994671078,204734199,1379597814,directional,270654411.0,-994.671078,204.734199,1379.597814,270.654411
834,19,-1145128814,-187054577,1496241562,directional,119978925.0,-1145.128814,-187.054577,1496.241562,119.978925
835,1,-992924909,-1440630011,1238902345,directional,145428065.0,-992.924909,-1440.630011,1238.902345,145.428065
835,3,1154281157,1176432641,1206384512,directional,277037388.0,1154.281157,1176.432641,1206.384512,277.037388
835,5,-788345763,1095758977,1425024056,directional,139199164.0,-788.345763,1095.758977,1425.024056,139.199164
835,7,-1301128402,-1014267030,1036984578,directional,32574088.0,-1301.128402,-1014.26703,1036.984578,32.574088
835,8,-1155721236,1201308304,1381191602,directional,122464196.0,-1155.721236,1201.308304,1381.191602,122.464196
835,12,664502789,-1387223036,1130341720,directional,134525481.0,664.502789,-1387.223036,1130.34172,134.525481
835,14,1525147816,-53143578,1343328301,directional,354080149.0,1525.147816,-53.143578,1343.328301,354.080149
835,15,516518179,-1664236081,1313835702,directional,97189612.0,516.518179,-1664.236081,1313.835702,97.189612
835,17,-274536822,161233429,1473987150,omni,,-274.536822,161.233429,1473.98715,
835,18,197321964,-1364894109,1223152032,directional,319507267.0,197.321964,-1364.894109,1223.152032,319.507267
835,20,-640860541,1213471135,1010050193,directional,301181848.0,-640.860541,1213.471135,1010.050193,301.181848
836,1,-296018538,1471327858,1004171614,directional,173099533.0,-296.018538,1471.327858,1004.171614,173.099533
836,3,745435798,-749514223,1472766058,directional,232408981.0,745.435798,-749.514223,1472.766058,232.408981
836,8,52680849,1382223188,1154184105,directional,306453714.0,52.680849,1382.223188,1154.184105,306.453714
836,9,-493797990,-1059436677,1371071982,directional,274004658.0,-493.79799,-1059.436677,1371.071982,274.004658
836,11,984680717,-554303083,1419389763,directional,7244548.0,984.680717,-554.303083,1419.389763,7.244548
836,12,-503991837,-1485152613,1235266953,directional,120781782.0,-503.991837,-1485.152613,1235.266953,120.781782
836,16,-336445005,1427457710,1215714915,omni,,-336.445005,1427.45771,1215.714915,
836,17,1027634761,-458633114,1437865351,directional,120209153.0,1027.634761,-458.633114,1437.865351,120.209153
836,18,-479892962,1433167908,1144589194,directional,19027518.0,-479.892962,1433.167908,1144.589194,19.027518
836,19,-1536528943,79844654,1201265440,directional,59360212.0,-1536.528943,79.844654,1201.26544,59.360212
836,20,299020528,-1354989070,1177076356,directional,200111975.0,299.020528,-1354.98907,1177.076356,200.111975
837,1,-572076424,941401141,1091758524,directional,173660255.0,-572.076424,941.401141,1091.758524,173.660255
837,2,-190914585,-738231410,1261843499,omni,,-190.914585,-738.23141,1261.843499,
837,3,-903705895,1403698132,1317181455,directional,6811764.0,-903.705895,1403.698132,1317.181455,6.811764
837,4,-1129197128,-1155698783,1198117298,omni,,-1129.197128,-1155.698783,1198.117298,
837,5,380060633,1088250073,1230478330,omni,,380.060633,1088.250073,1230.47833,
837,6,-308058091,549243735,1491266690,omni,,-308.058091,549.243735,1491.26669,
837,7,1030163851,430282173,1146931397,directional,223571634.0,1030.163851,430.282173,1146.931397,223.571634
837,9,-78287047,1683542042,1155299221,directional,243888634.0,-78.287047,1683.542042,1155.299221,243.888634
837,11,164454081,-508922212,1323658615,directional,246344820.0,164.454081,-508.922212,1323.658615,246.34482
837,13,-1007465934,-712399180,1452471158,directional,352172279.0,-1007.465934,-712.39918,1452.471158,352.172279
837,14,-1245615153,-80408549,1296141856,directional,299994859.0,-1245.615153,-80.408549,1296.141856,299.994859
837,15,1382459058,-121748514,1086649841,omni,,1382.459058,-121.748514,1086.649841,
837,16,-1602077794,89935588,1459167429,directional,326167382.0,-1602.077794,89.935588,1459.167429,326.167382
837,18,-1658605580,-273830283,1433189896,directional,83754597.0,-1658.60558,-273.830283,1433.189896,83.754597
837,19,1484939712,249131167,1142837015,directional,200540252.0,1484.939712,249.131167,1142.837015,200.540252
838,2,-579988049,-511617265,1307602321,omni,,-579.988049,-511.617265,1307.602321,
838,3,-667399676,-386375343,1342644108,omni,,-667.399676,-386.375343,1342.644108,
838,4,381061328,1329214798,1336626034,directional,144166237.0,381.061328,1329.214798,1336.626034,144.166237
838,5,-1313197873,3386760,1332392043,omni,,-1313.197873,3.38676,1332.392043,
838,6,1323022845,-1963332,1434859589,directional,244779482.0,1323.022845,-1.963332,1434.859589,244.779482
838,7,-1503258283,-182063564,1252508170,directional,215158199.0,-1503.258283,-182.063564,1252.50817,215.158199
838,8,189769989,-1349078781,1296296933,omni,,189.769989,-1349.078781,1296.296933,
838,9,-1023566313,-537615993,1053377223,directional,113279172.0,-1023.566313,-537.615993,1053.377223,113.279172
838,10,-570276686,-653137033,1325690396,directional,334320520.0,-570.276686,-653.137033,1325.690396,334.32052
838,14,392430195,919374836,1459042044,directional,77305530.0,392.430195,919.374836,1459.042044,77.30553
838,16,-364204769,202808869,1282818065,directional,229992721.0,-364.204769,202.808869,1282.818065,229.992721
838,17,-606328961,1659572684,1112999666,directional,89025839.0,-606.328961,1659.572684,1112.999666,89.025839
838,18,-40505918,-701647340,1445088898,omni,,-40.505918,-701.64734,1445.088898,
838,19,-185732519,76371531,1391402445,omni,,-185.732519,76.371531,1391.402445,
838,20,1378036786,715767421,1121686670,directional,63312790.0,1378.036786,715.767421,1121.68667,63.31279
839,3,-45462160,-1618269274,1041298924,omni,,-45.46216,-1618.269274,1041.298924,
839,4,73103193,1298016726,1212269411,directional,34050342.0,73.103193,1298.016726,1212.269411,34.050342
839,5,155945399,-986482713,1118657741,omni,,155.945399,-986.482713,1118.657741,
839,6,-1015557148,854610751,1246636962,omni,,-1015.557148,854.610751,1246.636962,
839,7,-758889205,-301936071,1202853539,directional,253459095.0,-758.889205,-301.936071,1202.853539,253.459095
839,8,-795672296,760394023,1459091951,directional,344157578.0,-795.672296,760.394023,1459.091951,344.157578
839,9,393350824,-335802517,1426816974,omni,,393.350824,-335.802517,1426.816974,
839,13,-880137716,1060965833,1415027740,omni,,-880.137716,1060.965833,1415.02774,
839,17,1019648513,-973788662,1439662451,omni,,1019.648513,-973.788662,1439.662451,
839,18,-582092224,-1600658008,1435094631,directional,3058648.0,-582.092224,-1600.658008,1435.094631,3.058648
839,19,-637527690,-1045971997,1106075560,omni,,-637.52769,-1045.971997,1106.07556,
840,4,156877463,1607174025,1107291700,omni,,156.877463,1607.174025,1107.2917,
840,5,-764165046,-479508523,1384670943,omni,,-764.165046,-479.508523,1384.670943,
840,7,-202936374,408054441,1228414840,omni,,-202.936374,408.054441,1228.41484,
840,8,-259587427,1090046636,1259047171,directional,109353421.0,-259.587427,1090.046636,1259.047171,109.353421
840,9,-153584989,-338135098,1158827970,directional,304745776.0,-153.584989,-338.135098,1158.82797,304.745776
840,12,-1388475470,-1085979927,1114016175,omni,,-1388.47547,-1085.979927,1114.016175,
840,13,247124671,-485977876,1017842637,omni,,247.124671,-485.977876,1017.842637,
840,14,-1624308820,-174370534,1185984635,directional,86652568.0,-1624.30882,-174.370534,1185.984635,86.652568
840,15,-1136754710,-719293388,1296640785,omni,,-1136.75471,-719.293388,1296.640785,
840,17,-1019099123,462754618,1378626002,omni,,-1019.099123,462.754618,1378.626002,
840,19,-1502462151,-120795908,1351910456,omni,,-1502.462151,-120.795908,1351.910456,
841,1,844661651,-939763040,1111684706,directional,89826055.0,844.661651,-939.76304,1111.684706,89.826055
841,2,-841454510,-1483038769,1229869651,directional,240722205.0,-841.45451,-1483.038769,1229.869651,240.722205
841,3,929194538,958198402,1096955065,omni,,929.194538,958.198402,1096.955065,
841,5,1035979785,340189858,1070969743,directional,47971999.0,1035.979785,340.189858,1070.969743,47.971999
841,9,-1370262094,-697764553,1224004767,directional,337555818.0,-1370.262094,-697.764553,1224.004767,337.555818
841,11,98504686,-921701530,1480969343,directional,131156346.0,98.504686,-921.70153,1480.969343,131.156346
841,12,1026445067,-56856846,1056012446,directional,233387833.0,1026.445067,-56.856846,1056.012446,233.387833
841,15,-224127899,-1714728271,1147665997,directional,31710200.0,-224.127899,-1714.728271,1147.665997,31.7102
841,16,-819935016,-1301561701,1235850788,directional,184343586.0,-819.935016,-1301.561701,1235.850788,184.343586
841,19,-483662571,-825702846,1385222449,directional,75728901.0,-483.662571,-825.702846,1385.222449,75.728901
842,1,648773698,-1146350127,1206938564,directional,159721871.0,648.773698,-1146.350127,1206.938564,159.721871
842,2,158616814,1496043425,1178815653,omni,,158.616814,1496.043425,1178.815653,
842,3,-453685604,-1434743339,1010634893,omni,,-453.685604,-1434.743339,1010.634893,
842,7,448311917,-802246849,1221152992,directional,77992800.0,448.311917,-802.246849,1221.152992,77.9928
842,8,-1098442569,-685562318,1273908515,omni,,-1098.442569,-685.562318,1273.908515,
842,9,-116937000,784856026,1294876190,directional,152881110.0,-116.937,784.856026,1294.87619,152.88111
842,10,1161539907,933978026,1481960340,omni,,1161.539907,933.978026,1481.96034,
842,14,-945312761,-110184245,1456697930,directional,108518562.0,-945.312761,-110.184245,1456.69793,108.518562
842,15,199173177,-754159529,1460798101,omni,,199.173177,-754.159529,1460.798101,
842,16,-1763575729,76449661,1155628546,omni,,-1763.575729,76.449661,1155.628546,
842,19,1033528631,-820455424,1349078671,omni,,1033.528631,-820.455424,1349.078671,
843,1,1243074538,-13378286,1123064646,directional,130305068.0,1243.074538,-13.378286,1123.064646,130.305068
843,2,-69881409,-905176686,1071996438,omni,,-69.881409,-905.176686,1071.996438,
843,4,918032220,752893947,1035125409,omni,,918.03222,752.893947,1035.125409,
843,9,71963195,211537790,1319716628,omni,,71.963195,211.53779,1319.716628,
843,10,573611589,-1146242303,1098758240,omni,,573.611589,-1146.242303,1098.75824,
843,13,-1417449297,335545063,1399975798,directional,136430943.0,-1417.449297,335.545063,1399.975798,136.430943
843,15,-748510452,-25099769,1269959851,omni,,-748.510452,-25.099769,1269.959851,
843,17,-1607222634,330107886,1426159682,omni,,-1607.222634,330.107886,1426.159682,
843,18,-533787638,510796082,1182005659,omni,,-533.787638,510.796082,1182.005659,
843,19,594552429,-268342633,1489114466,omni,,594.552429,-268.342633,1489.114466,
844,4,-827191690,-336321784,1039391488,omni,,-827.19169,-336.321784,1039.391488,
844,5,-311745204,-772782474,1197442204,directional,28367271.0,-311.745204,-772.782474,1197.442204,28.367271
844,6,1289838996,802747438,1005250942,directional,14710459.0,1289.838996,802.747438,1005.250942,14.710459
844,7,990251916,-1400019305,1369782276,directional,108586711.0,990.251916,-1400.019305,1369.782276,108.586711
844,8,-1565876023,-779283544,1321629823,directional,233336471.0,-1565.876023,-779.283544,1321.629823,233.336471
844,9,-1303436594,188666253,1441867986,directional,199038188.0,-1303.436594,188.666253,1441.867986,199.038188
844,10,378975805,-668474120,1098507969,directional,101572357.0,378.975805,-668.47412,1098.507969,101.572357
844,12,-712933350,1432575614,1151976230,directional,225572785.0,-712.93335,1432.575614,1151.97623,225.572785
844,14,1441175355,-459024689,1287147821,directional,349012517.0,1441.175355,-459.024689,1287.147821,349.012517
844,15,143998135,146835773,1046146261,omni,,143.998135,146.835773,1046.146261,
844,18,-596653311,-1343853911,1204398729,directional,190951528.0,-596.653311,-1343.853911,1204.398729,190.951528
844,19,805995261,125300214,1319937197,directional,335846320.0,805.995261,125.300214,1319.937197,335.84632
844,20,1043284779,233158852,1085204679,omni,,1043.284779,233.158852,1085.204679,
845,2,-893487098,-930923352,1484594993,omni,,-893.487098,-930.923352,1484.594993,
845,3,754557126,992302210,1314863760,omni,,754.557126,992.30221,1314.86376,
845,4,472706842,-1303187406,1127766787,omni,,472.706842,-1303.187406,1127.766787,
845,5,-796728126,1522758624,1182238555,directional,12802045.0,-796.728126,1522.758624,1182.238555,12.802045
845,6,-62129521,-922140758,1279005098,omni,,-62.129521,-922.140758,1279.005098,
845,7,-228360262,-323565500,1181473240,directional,22655041.0,-228.360262,-323.5655,1181.47324,22.655041
845,8,-1199201777,576429810,1467028522,directional,104684365.0,-1199.201777,576.42981,1467.028522,104.684365
845,9,-1262614817,-334809656,1465593163,omni,,-1262.614817,-334.809656,1465.593163,
845,13,873700289,965250017,1023732291,directional,291059246.0,873.700289,965.250017,1023.732291,291.059246
845,15,541006968,-715538811,1274070511,omni,,541.006968,-715.538811,1274.070511,
845,17,-1724338961,-363307752,1187578527,omni,,-1724.338961,-363.307752,1187.578527,
845,18,330706667,-982901464,1326413050,omni,,330.706667,-982.901464,1326.41305,
845,19,-426006934,-340033883,1454580322,omni,,-426.006934,-340.033883,1454.580322,
845,20,953234761,621209479,1066609351,directional,291894499.0,953.234761,621.209479,1066.609351,291.894499
846,1,-1142734555,298662675,1480999902,omni,,-1142.734555,298.662675,1480.999902,
846,2,-828705045,-817339727,1421183374,directional,50520289.0,-828.705045,-817.339727,1421.183374,50.520289
846,6,-1663195181,157706990,1100782309,directional,192923951.0,-1663.195181,157.70699,1100.782309,192.923951
846,12,-529686956,1651228474,1028875698,omni,,-529.686956,1651.228474,1028.875698,
846,13,1372008449,111211787,1377769530,omni,,1372.008449,111.211787,1377.76953,
846,14,-702399562,-205488326,1312851068,omni,,-702.399562,-205.488326,1312.851068,
846,15,169003429,-502563790,1338864722,directional,351288336.0,169.003429,-502.56379,1338.864722,351.288336
846,16,-994873410,-483880648,1369707946,directional,267616164.0,-994.87341,-483.880648,1369.707946,267.616164
846,18,217604536,470384019,1253791815,directional,177811795.0,217.604536,470.384019,1253.791815,177.811795
846,19,1259541891,145706765,1428486703,directional,92029490.0,1259.541891,145.706765,1428.486703,92.02949
847,2,-225859068,998170660,1414277841,directional,338162065.0,-225.859068,998.17066,1414.277841,338.162065
847,3,40411059,288697319,1481484272,directional,174897625.0,40.411059,288.697319,1481.484272,174.897625
847,4,-583377090,-921646447,1481822444,omni,,-583.37709,-921.646447,1481.822444,
847,5,-1712570142,-2487351,1065107674,omni,,-1712.570142,-2.487351,1065.107674,
847,6,-509588465,-1555990096,1467827645,directional,325522663.0,-509.588465,-1555.990096,1467.827645,325.522663
847,7,1199748484,-261087369,1139154214,directional,79914491.0,1199.748484,-261.087369,1139.154214,79.914491
847,8,689321694,1106207156,1067603738,directional,325120120.0,689.321694,1106.207156,1067.603738,325.12012
847,11,-745532243,-1490811761,1169664974,directional,199652319.0,-745.532243,-1490.811761,1169.664974,199.652319
847,12,-234747841,-1752988738,1417641424,omni,,-234.747841,-1752.988738,1417.641424,
847,14,641417585,139334841,1018712232,directional,219069230.0,641.417585,139.334841,1018.712232,219.06923
847,15,-384230951,567235782,1114580808,directional,208157312.0,-384.230951,567.235782,1114.580808,208.157312
847,18,-116186654,238681026,1180889221,directional,52554731.0,-116.186654,238.681026,1180.889221,52.554731
847,19,-1500131940,93079112,1252381819,directional,67735562.0,-1500.13194,93.079112,1252.381819,67.735562
847,20,-462374141,-1210795523,1084381687,directional,25751787.0,-462.374141,-1210.795523,1084.381687,25.751787
848,2,-127464119,-1318140565,1109609408,directional,309477455.0,-127.464119,-1318.140565,1109.609408,309.477455
848,3,-14229402,381975584,1375609346,directional,274595605.0,-14.229402,381.975584,1375.609346,274.595605
848,4,-173037190,-1657497207,1147129479,directional,188719133.0,-173.03719,-1657.497207,1147.129479,188.719133
848,6,1187150162,-1137678143,1311648495,directional,104791697.0,1187.150162,-1137.678143,1311.648495,104.791697
848,9,322849733,-1144359839,1409558873,omni,,322.849733,-1144.359839,1409.558873,
848,11,1762703825,-12916078,1134764514,directional,72589741.0,1762.703825,-12.916078,1134.764514,72.589741
848,12,-958936030,1410438063,1355544264,omni,,-958.93603,1410.438063,1355.544264,
848,13,470465090,-123871235,1335340194,omni,,470.46509,-123.871235,1335.340194,
848,17,10353503,-1569146711,1020676723,directional,235979995.0,10.353503,-1569.146711,1020.676723,235.979995
848,18,340466720,-168510234,1041210737,omni,,340.46672,-168.510234,1041.210737,
848,20,34276551,1261165039,1346474552,directional,256445512.0,34.276551,1261.165039,1346.474552,256.445512
849,1,706403214,436979836,1316966204,omni,,706.403214,436.979836,1316.966204,
849,4,759074383,1141933480,1058521966,omni,,759.074383,1141.93348,1058.521966,
849,6,1029027526,-703134756,1398999191,omni,,1029.027526,-703.134756,1398.999191,
849,7,-300221144,-757121427,1165364417,omni,,-300.221144,-757.121427,1165.364417,
849,11,660533325,-991769334,1146155736,omni,,660.533325,-991.769334,1146.155736,
849,14,946708501,566668537,1071093804,directional,215173278.0,946.708501,566.668537,1071.093804,215.173278
849,16,-408442720,-379626111,1126870747,omni,,-408.44272,-379.626111,1126.870747,
849,17,-1302227310,990860487,1277072374,directional,233353877.0,-1302.22731,990.860487,1277.072374,233.353877
849,18,-1741483846,-210862133,1392336454,omni,,-1741.483846,-210.862133,1392.336454,
849,19,539932587,1172137256,1490653027,omni,,539.932587,1172.137256,1490.653027,
850,1,635483310,-707859362,1360027414,omni,,635.48331,-707.859362,1360.027414,
850,2,68512015,-149682280,1144369733,omni,,68.512015,-149.68228,1144.369733,
850,3,-761892693,540684143,1233901310,directional,283584023.0,-761.892693,540.684143,1233.90131,283.584023
850,4,610439397,-1477485682,1445485197,omni,,610.439397,-1477.485682,1445.485197,
850,6,-1066699440,1335301821,1239203047,omni,,-1066.69944,1335.301821,1239.203047,
850,7,968166256,1366169831,1403967990,omni,,968.166256,1366.169831,1403.96799,
850,9,-1334674148,-1103209737,1333908780,omni,,-1334.674148,-1103.209737,1333.90878,
850,11,-269251630,-1745558818,1075111596,directional,129738095.0,-269.25163,-1745.558818,1075.111596,129.738095
850,13,1411003761,-249893014,1107034189,omni,,1411.003761,-249.893014,1107.034189,
850,14,-352079706,435667943,1151069714,omni,,-352.079706,435.667943,1151.069714,
850,15,-311106361,-375387264,1274325439,omni,,-311.106361,-375.387264,1274.325439,
850,16,-870901878,52997501,1362090696,directional,348307488.0,-870.901878,52.997501,1362.090696,348.307488
850,17,544723192,-367060930,1409579234,directional,332105130.0,544.723192,-367.06093,1409.579234,332.10513
850,18,1466893353,205158885,1281535214,omni,,1466.893353,205.158885,1281.535214,
850,19,-518908809,507131011,1008165398,omni,,-518.908809,507.131011,1008.165398,
850,20,-1246094178,128139256,1358616592,omni,,-1246.094178,128.139256,1358.616592,
851,1,-1671839373,279699141,1159371218,omni,,-1671.839373,279.699141,1159.371218,
851,3,-1198148892,-1055666080,1057038660,directional,257861081.0,-1198.148892,-1055.66608,1057.03866,257.861081
851,4,296592047,1205396208,1269554717,omni,,296.592047,1205.396208,1269.554717,
851,5,-1540571074,798425621,1335577127,omni,,-1540.571074,798.425621,1335.577127,
851,7,-644973002,-1135631344,1221529652,omni,,-644.973002,-1135.631344,1221.529652,
851,9,-311420113,308414074,1102510449,omni,,-311.420113,308.414074,1102.510449,
851,10,999835593,1031265078,1460847068,omni,,999.835593,1031.265078,1460.847068,
851,11,1268811462,155996809,1145242353,omni,,1268.811462,155.996809,1145.242353,
851,12,-1537233955,-800530399,1328740272,omni,,-1537.233955,-800.530399,1328.740272,
851,13,1172284412,-897308819,1237347442,omni,,1172.284412,-897.308819,1237.347442,
851,15,579229874,288444252,1456488243,omni,,579.229874,288.444252,1456.488243,
851,16,1536327820,-604123158,1246111816,omni,,1536.32782,-604.123158,1246.111816,
851,17,-937531452,494490056,1093536017,omni,,-937.531452,494.490056,1093.536017,
851,19,720520154,920489491,1201839119,omni,,720.520154,920.489491,1201.839119,
851,20,-153682649,236155874,1316703783,omni,,-153.682649,236.155874,1316.703783,
852,1,-1337027468,-179485118,1232787757,directional,119396532.0,-1337.027468,-179.485118,1232.787757,119.396532
852,2,-1418037561,142889820,1264746530,directional,324086365.0,-1418.037561,142.88982,1264.74653,324.086365
