case_id,channel,x_um,y_um,max_receive_um,kind,direction_udeg
763,16,811247712,1345451524,1198233207,omni,
763,18,-1177727126,865394241,1169406705,directional,120713040.0
763,19,-501099489,-742368472,1227304768,directional,69506985.0
763,20,1442149625,-247025251,1439973165,omni,
764,1,-277722483,741434137,1418872175,directional,276165114.0
764,3,-730039332,-523646474,1127197956,directional,217907187.0
764,5,-1456778185,-700362664,1046102107,directional,319207241.0
764,6,331343463,746601026,1008965806,directional,192127886.0
764,7,-63610509,-833681445,1245478416,directional,155756037.0
764,9,-886893307,-568073700,1238988889,directional,29586966.0
764,10,-586210871,-837690674,1047337730,directional,235002720.0
764,12,233644133,-1066453436,1493740706,directional,157338084.0
764,15,1049623683,896224139,1257181606,directional,295879354.0
764,16,-68635313,-744606977,1372053614,omni,
764,17,-1506450786,311546240,1352525310,directional,94056126.0
764,18,75098228,975276858,1206873939,directional,292892261.0
765,1,-613729372,-1326541625,1411648054,omni,
765,2,-164966847,-1712387944,1110617228,omni,
765,5,-253647699,-1492754313,1141922535,omni,
765,8,-137052149,1290442070,1439428506,omni,
765,9,157368857,505970667,1101650188,omni,
765,10,34780959,1664491975,1155626554,omni,
765,11,372952445,-1177552966,1338820300,omni,
765,12,843799533,17127180,1145242059,omni,
765,13,1540823942,516708013,1276172891,omni,
765,19,1272500664,-875797517,1380226535,directional,237271498.0
766,1,344400133,-971231793,1167356824,directional,300755644.0
766,2,637932734,-648592297,1222464171,directional,247375614.0
766,3,-1067953811,-129570098,1024580423,omni,
766,7,-777659216,-605585960,1487656676,directional,14579174.0
766,8,-1111051663,518434856,1317913331,directional,58122967.0
766,9,-937034651,61148942,1228583604,omni,
766,10,-887225783,580533273,1056156391,omni,
766,11,693491660,-737802139,1492564647,directional,252344291.0
766,12,1116876043,-1272166794,1357944382,directional,143269612.0
766,13,-260257238,356553543,1022529418,omni,
766,14,-1172532341,610128793,1373468754,directional,202187876.0
766,15,-1283398351,-927630674,1442794186,directional,74969756.0
766,16,-1257614973,503206237,1235749936,directional,309731226.0
766,18,559504711,-744220482,1392647030,omni,
766,19,-989422499,1189602790,1186210303,omni,
766,20,1593103523,-74569692,1263775554,omni,
767,5,251816121,-934461380,1494293013,omni,
767,6,-405283976,-347421356,1359378544,omni,
767,7,987413731,-755211253,1195777501,omni,
767,8,1466332695,-60981522,1317450920,omni,
767,10,1515030555,308154503,1484045702,omni,
767,11,-814175345,1336595391,1239447445,omni,
767,12,30460806,-263628269,1402508293,directional,173674848.0
767,13,-795093231,901022383,1058959762,omni,
767,15,-676266828,-1015077277,1480047801,directional,193584204.0
767,16,1671203139,531285773,1017896235,directional,126832863.0
767,18,86200291,1656829435,1105548340,omni,
767,19,814572914,940308238,1232565378,directional,154309416.0
767,20,-72543718,-1562803760,1091922446,directional,147149744.0
768,1,1345404427,-765318275,1302319894,directional,78168882.0
768,2,-1137701975,423340672,1438505268,directional,86643209.0
768,3,-164238249,1570745591,1192719067,directional,303647928.0
768,4,-115420665,646291041,1148611091,omni,
768,10,369902343,-755414663,1217453076,directional,168892815.0
768,12,-140743255,-1639836291,1005068014,directional,107982786.0
768,13,-6078379,-598718133,1216724173,directional,8963818.0
768,14,158738729,974269540,1390335222,directional,196294237.0
768,18,750126898,113360676,1259761490,omni,
768,19,751212845,-717682103,1405997535,directional,293098472.0
768,20,999097579,-102148011,1447751775,directional,317491537.0
769,1,-1070440317,-1308194813,1324595040,directional,111119390.0
769,2,1219242029,-1155045209,1186823817,directional,358558450.0
769,4,1627453496,-452332455,1065340688,directional,303324255.0
769,6,-930148807,1070667018,1476857524,directional,330252431.0
769,7,1226771458,525721875,1169684011,directional,55166430.0
769,12,320533147,284460048,1133762386,directional,242235838.0
769,14,1241745688,529393336,1361288880,directional,44473240.0
769,15,-299751548,-771035377,1065065976,directional,202256005.0
769,17,349744364,-638926218,1469806831,directional,358166103.0
769,18,995308968,-438699309,1097115229,directional,227446613.0
770,1,1593997535,-423417919,1406328472,directional,32536372.0
770,2,52732146,-1468659353,1167322995,omni,
770,3,641242980,-300968836,1060686854,omni,
770,4,-219894698,-1623708759,1399853685,directional,58324230.0
770,6,1052028478,1101625518,1174333076,directional,32622716.0
770,8,-1127914351,193834759,1087674478,directional,80743998.0
770,9,528211688,-391760939,1448117955,directional,214207642.0
770,10,-487337940,1211724698,1357554739,omni,
770,11,-254111784,-143254507,1224328872,directional,315772316.0
770,12,-369931768,-736755628,1142467362,directional,27396098.0
770,13,468521570,-341399638,1068199306,omni,
770,16,218734374,272579446,1483444844,directional,225476341.0
770,17,-1077928924,-1180539959,1195232795,directional,225745927.0
770,19,228787787,-846917462,1493438177,omni,
770,20,-630672364,-376475543,1466764982,directional,43928791.0
771,1,955518035,-270704512,1229581513,directional,218880034.0
771,2,-211864564,-1289404006,1489574332,directional,1151827.0
771,3,-441945721,-1265955156,1002147169,directional,155040816.0
771,6,-1144217732,1282379839,1324140664,directional,301835812.0
771,7,-1173701835,-1301378726,1413129395,directional,58888361.0
771,8,1497939095,615377120,1291600969,directional,52841167.0
771,10,577267343,-655486158,1344336525,directional,357203055.0
771,11,-1273695867,-926504083,1349807255,directional,281382548.0
771,13,-791347659,-266338603,1219825469,directional,21959157.0
771,15,1255762788,411856285,1180185352,directional,106873381.0
771,19,620868798,-1322558037,1223181720,directional,102608834.0
772,2,-1045911837,-374457778,1493774763,omni,
772,3,-601781098,-1257664706,1497820807,omni,
772,5,1407369299,588798670,1160737513,directional,325422817.0
772,6,922538800,461338979,1365008841,directional,74352060.0
772,8,-198222989,894745747,1325732615,directional,297460616.0
772,9,-747311817,-80136592,1326468410,omni,
772,10,905724350,-647176608,1369856609,directional,122500201.0
772,11,-233043862,-1635149830,1296645305,directional,216952862.0
772,12,-1030428749,283930222,1073273134,omni,
772,13,1033629859,607150599,1434609156,omni,
772,15,-475693860,1409811245,1335857583,omni,
772,17,1139659325,419664633,1438423139,omni,
772,18,-746379775,1376562161,1131546086,omni,
772,19,-258232478,637579870,1350924046,omni,
773,2,-707236128,1342389237,1326251371,omni,
773,3,526873030,-864637958,1440728430,omni,
773,7,-351118689,-1292713889,1335490209,directional,31316277.0
773,8,-342619179,426786291,1495014154,directional,157398388.0
773,10,629874675,-1507068876,1158669237,omni,
773,12,-42438635,-497242679,1040375406,directional,9000819.0
773,13,286715924,917998486,1320403015,omni,
773,14,739717464,1467087585,1484152861,omni,
773,15,-366573755,-1225179053,1464223240,omni,
773,17,-482829125,-1201392197,1324026750,omni,
773,18,1620089774,124324035,1155289897,omni,
773,19,298394309,-1440552786,1485922439,omni,
774,1,441408644,-194121034,1406635721,directional,1893478.0
774,3,-171561615,211404682,1340000037,omni,
774,4,1243854857,-936763500,1351821585,directional,230106276.0
774,5,1195239865,-145503878,1111325215,omni,
774,7,521840670,-151513023,1156843454,omni,
774,8,-295107719,331354472,1478551542,directional,306358899.0
774,9,-570320241,-985050370,1275808268,directional,30324644.0
774,11,71473895,287923904,1387527616,directional,310104518.0
774,12,-1427136288,95030107,1358388551,directional,257254703.0
774,13,-73001218,341277982,1299146756,directional,113786588.0
774,15,-1661798771,-322441429,1362595832,directional,180548624.0
774,17,404249632,859439067,1312273888,directional,79946825.0
774,18,-795238582,-493328808,1182352016,directional,354867870.0
774,19,-1106442506,1210671230,1361106507,directional,248530275.0
775,1,210273093,-1707008936,1290930573,omni,
775,3,113134681,-921094689,1222429070,omni,
775,4,974743556,306319419,1287793269,directional,244709835.0
775,6,1022683629,-16639121,1097381481,directional,301428306.0
775,8,795736399,202025526,1115731263,directional,47542114.0
775,9,-1239151374,988712501,1330981282,omni,
775,10,977137198,-135037467,1186185768,directional,251468633.0
775,11,1175704351,53270311,1257185229,omni,
775,12,-1382556357,-479238418,1009198081,directional,317388763.0
775,14,-694295999,-1093821698,1420841663,directional,212758619.0
775,17,6408875,1515872001,1390490229,directional,3932433.0
775,18,-1316201319,-975768574,1337317598,directional,169230649.0
776,2,-670187317,-484584939,1348532303,directional,215627606.0
776,3,8801341,-416031656,1430066410,directional,349895596.0
776,5,664185619,95388440,1130646195,omni,
776,9,235215379,-678851282,1310192137,omni,
776,11,4363980,-432312335,1215939502,omni,
776,12,-478250772,1559217212,1049478521,directional,284459478.0
776,13,281012120,1228773731,1213787807,directional,141638736.0
776,15,-706373316,755507454,1099081391,directional,185406093.0
776,16,-112829574,433998608,1068277997,omni,
776,17,-940475632,901974563,1468477391,omni,
776,18,-612071791,-240660656,1010686151,directional,78274065.0
776,19,619927946,171024362,1080191353,omni,
776,20,1015304191,1233276788,1213682092,omni,
777,1,893414642,724881909,1421535799,directional,149838653.0
777,2,-1199472148,822775961,1121072987,omni,
777,3,-183279790,-1755653311,1372156271,directional,187434369.0
777,4,160943525,-341257775,1290996259,directional,295117256.0
777,5,-700893361,-1164313758,1323454347,directional,157138826.0
777,6,296098381,414681253,1401958301,directional,7582566.0
777,7,-632058149,1238634464,1221860612,directional,127287148.0
777,8,264426497,-203792892,1068879003,directional,115266446.0
777,9,318658928,-690499473,1081458220,directional,56453373.0
777,11,-397850512,279816193,1308751774,directional,46123731.0
777,14,-1034693378,-590872875,1257347030,directional,76908096.0
777,19,1380929095,703397504,1205223163,omni,
777,20,864697881,1395572051,1398013447,omni,
778,2,584382025,-1315342991,1054222448,omni,
778,3,-1588785497,-605692336,1018477324,omni,
778,5,476627636,-366483319,1487711026,omni,
778,8,540872891,-483676528,1121049967,omni,
778,9,-1554349850,-6570728,1481819096,omni,
778,11,-593682178,-166450051,1215987018,omni,
778,12,-993478929,-1395256379,1499092418,omni,
778,17,-59887765,1573208331,1352048496,omni,
778,18,409400409,1671778988,1258695735,omni,
778,20,1312295560,-632330711,1498912395,directional,315980916.0
779,1,576924651,1626094208,1353214233,directional,85231050.0
779,5,254732753,821606771,1057888697,directional,310364329.0
779,6,-686120318,1192656957,1097353051,directional,146202700.0
779,8,-54152529,1158830630,1495519393,directional,57788770.0
779,9,-996248472,-374504367,1428063501,directional,2037253.0
779,12,-953694017,513132200,1494144935,directional,115100279.0
779,15,1218096025,1210871721,1328373946,directional,353436702.0
779,18,-288121534,1677658825,1098545849,directional,354514408.0
779,19,1167155342,272690699,1424998608,directional,140077221.0
779,20,-946684529,118922081,1441681557,directional,267825399.0
780,2,-240700741,-1126090818,1275970988,directional,269850839.0
780,4,-616217705,1432739201,1332902943,directional,160884606.0
780,8,-380392425,-85977499,1095247818,directional,181141945.0
780,9,-376395577,-332357492,1130822029,directional,119806360.0
780,10,1346972597,-678658737,1125287013,directional,185771463.0
780,12,-295772191,-98772576,1270707738,omni,
780,13,997319460,772328880,1199471347,directional,233896191.0
780,14,-618753445,-659224683,1359844519,omni,
780,16,-971401283,707405325,1339036470,omni,
780,17,-635214014,1631646369,1218202820,directional,163741567.0
780,18,-1196310871,-1221551972,1345218579,omni,
780,20,1045254143,437178002,1022581944,directional,308622815.0
781,2,1143310371,484108579,1020947415,directional,304295115.0
781,3,-1602686564,650849620,1329681660,directional,314166104.0
781,4,-506605095,872085795,1014780412,omni,
781,5,532531116,1520970997,1001338669,directional,85814924.0
781,6,425387525,125132695,1470027219,directional,166737973.0
781,7,92326951,1424416151,1410757201,directional,228243682.0
781,8,-1178926317,-688341006,1459400767,directional,341856272.0
781,9,-532095845,1085832217,1298961948,directional,20041172.0
781,11,1450168237,-617667570,1011822661,directional,113928190.0
781,12,638630607,-1491264113,1241412860,directional,260698737.0
781,14,-408960435,1330135852,1194777236,directional,281996675.0
781,16,-1252337096,-244948003,1467983886,omni,
781,20,1063091453,-751315120,1163547818,directional,134481385.0
782,1,1189685165,1120221659,1454944487,omni,
782,3,772587099,661816606,1210573657,directional,310873006.0
782,4,468475797,1150376354,1039039032,directional,44013118.0
782,6,-48352342,444512504,1484455036,omni,
782,8,562999746,75710435,1432919362,omni,
782,9,174531491,-499735994,1274635571,directional,270942839.0
782,10,-180590674,1647625968,1190759947,omni,
782,12,506380715,-968700581,1024071879,omni,
782,13,841884068,440332543,1342559448,directional,133484158.0
782,14,-452314355,-411176886,1285947511,directional,295578837.0
782,15,478948877,1667167936,1346372121,directional,218789625.0
782,16,-1121213434,-1107170811,1258791548,directional,310882790.0
782,17,-349205225,1394656201,1254747879,directional,114179579.0
782,18,-285334925,1602108743,1179725964,directional,199449668.0
782,19,1473332763,839644403,1149702462,omni,
782,20,-482696402,-1284835355,1040158686,omni,
783,1,-721687864,755150911,1067691833,omni,
783,2,-1764137921,-75209443,1155368462,omni,
783,3,-1457289307,-479972629,1208840469,directional,178946568.0
783,4,-476508165,-199458781,1286031564,directional,111592082.0
783,5,-763986627,-408506686,1082964934,directional,314906931.0
783,8,1124949875,941707849,1433518610,directional,293537094.0
783,9,277059297,872332612,1394415926,directional,196650580.0
783,10,-1087195529,1273294890,1237904076,directional,45510571.0
783,11,-104958119,477486145,1270247246,directional,212843885.0
783,12,-1507527584,-301815841,1424147274,directional,188136218.0
783,16,-445981321,153635740,1224068928,directional,1357783.0
783,17,-14029953,649708731,1085361864,directional,203921038.0
783,19,-419632290,109027540,1084055754,directional,335666617.0
783,20,1081714015,1140469348,1056072167,directional,261268780.0
784,1,-1164476250,-398418097,1387564744,directional,355205945.0
784,2,-922317687,383516522,1385634953,directional,277936821.0
784,4,1088028193,1323505262,1195582835,omni,
784,5,642599704,-911280327,1382399352,directional,246252500.0
784,6,-774896499,573273535,1359509975,omni,
784,10,-143155967,-10642570,1376541659,directional,345832867.0
784,11,-216356575,852415954,1312718303,omni,
784,12,203379194,1090110877,1352772364,omni,
784,14,-357502646,-1427471431,1286230163,directional,20614618.0
784,16,469929341,659729301,1466356799,directional,125980645.0
784,18,-1570486317,120456904,1365864157,omni,
784,20,1223667956,193133441,1307629015,directional,273665697.0
785,1,-1332635302,-426397923,1458965707,omni,
785,7,672744684,-1466151534,1020889544,directional,244064615.0
785,8,501460212,1269226037,1439016950,directional,70829534.0
785,9,-1212134841,484209457,1093252977,directional,25709100.0
785,11,1268953856,-78407138,1037632445,directional,346577754.0
785,14,-3425363,-1420205590,1345993897,omni,
785,15,-719388085,-444573475,1255567481,directional,355434762.0
785,18,-952485421,682131302,1406535157,directional,294819652.0
785,19,-1035766658,861233781,1143863118,directional,26613730.0
785,20,-666345806,-919351658,1079769979,omni,
786,1,395980152,1551157308,1348038887,omni,
786,2,709269574,-138347587,1242679866,omni,
786,4,886371806,-809119962,1332084061,omni,
786,5,-292042216,689118388,1048036524,omni,
786,6,510147349,1237673323,1171366577,directional,249533594.0
786,7,-561163568,-96867137,1038425187,directional,94632644.0
786,9,453919620,1155102782,1255369608,omni,
786,10,-577953401,-1435594528,1244607868,omni,
786,11,-27638461,-1466709809,1168719827,omni,
786,12,-1044316013,-929834564,1003111979,omni,
786,14,189855557,-1617721203,1114796579,omni,
786,15,638459179,-239823728,1183852043,omni,
786,16,1077849426,-998520603,1114019975,omni,
786,18,634967029,-795420555,1278473678,directional,94033094.0
786,19,660215407,1224140220,1165169758,omni,
786,20,412104395,-491213203,1428372447,omni,
787,4,-376564308,1463983775,1343327548,omni,
787,5,705643538,301218851,1087093068,directional,197335349.0
787,6,1440223531,552469870,1052356558,directional,18038167.0
787,7,612644859,-692388883,1318307626,directional,230085794.0
787,8,766430868,-606006691,1050328827,directional,236280730.0
787,9,-450133332,-1259992425,1318326320,omni,
787,10,-509672959,1090533857,1336760767,omni,
787,11,-1100168913,-992495640,1031820907,directional,53236945.0
787,12,-1577993032,-622439821,1435378399,directional,320596386.0
787,13,917868214,-1322590108,1140097153,directional,90879651.0
787,15,37325224,-562816588,1086676722,directional,284010755.0
787,17,976367267,-236488657,1265999547,directional,176335256.0
787,19,-22090980,106560284,1401488854,directional,339653251.0
788,5,1025246161,-1410896258,1230101426,omni,
788,6,-354858489,-1044406443,1288778379,omni,
788,7,-1265101117,-483733232,1106893248,omni,
788,10,-828458237,-879812237,1387037335,omni,
788,12,543461533,1171898869,1334287573,directional,55464861.0
788,14,-1170334689,471002341,1259970592,omni,
788,15,1306693025,-538889458,1157724532,directional,352813424.0
788,17,-929239153,1067287977,1231134543,omni,
788,18,-528180293,-681083611,1372310995,omni,
788,19,-447566130,-252706641,1313312142,omni,
788,20,1118647424,-295140621,1395323168,omni,
789,1,732374810,470360197,1025177147,omni,
789,2,-996456773,1432392585,1123861265,omni,
789,3,139891970,714180352,1050368864,directional,174215620.0
789,4,117766913,-1302322153,1194523553,directional,284715421.0
789,5,-268862040,-1160054606,1461522003,directional,222215087.0
789,6,405567962,-1333991382,1050545026,directional,287341699.0
789,8,-1170848198,484817475,1242642383,directional,253248164.0
789,9,1155802445,-724241205,1307501839,directional,230722086.0
789,10,-1703432694,9714097,1241996953,directional,17430970.0
789,11,814822664,784094862,1086070970,directional,126453436.0
789,13,340774204,580669308,1411650525,directional,34244656.0
789,20,-1018093180,-74946654,1374083780,directional,41178731.0
790,1,1497687744,-642007804,1223028055,omni,
790,2,-1518074732,-96316453,1459040775,directional,70991760.0
790,4,-239598595,539076497,1332058469,directional,178423900.0
790,5,-1191942486,269339346,1224621687,omni,
790,6,-360736948,-21842617,1482023225,omni,
790,7,919021901,-1372815620,1171546858,omni,
790,8,1084820403,751653208,1390073777,omni,
790,9,464284591,1330522594,1454113738,omni,
790,11,711585931,-1187533749,1305023073,omni,
790,15,417556121,-751544794,1048782689,omni,
790,16,-1691990743,105032407,1163154799,omni,
790,18,-414273143,591476497,1380540771,omni,
790,19,-123968317,542331727,1346368956,omni,
791,1,-596026546,963847056,1338837505,directional,139360267.0
791,2,464309314,234185272,1483350894,omni,
791,3,-922740400,-27004459,1493643434,directional,3776642.0
791,4,208294466,-441279679,1448565540,omni,
791,7,1521050946,476054724,1133588992,directional,227394202.0
791,8,-522033395,894571789,1273897700,omni,
791,9,870431869,-1362834371,1054827903,directional,283468864.0
791,10,536871006,358300727,1386025270,directional,70997454.0
791,11,864636309,1003121324,1170741951,omni,
791,12,515085025,-164235562,1114369221,omni,
791,13,-635765169,-309400382,1354729980,omni,
791,15,-782608206,71355562,1168560730,omni,
791,18,519955301,506249794,1030225073,omni,
791,19,-1146696652,990463917,1484913675,omni,
791,20,-133494293,457964420,1054026898,directional,78369411.0
792,1,-1302031663,-161678476,1313006139,omni,
792,3,-20150894,-733672844,1411656064,omni,
792,4,-50234193,-1451839126,1067012513,omni,
792,8,165673783,682910568,1023852992,directional,71180459.0
792,10,-436799680,1517705967,1320611976,directional,357046292.0
792,11,-702455914,-835419476,1192693183,directional,150668833.0
792,12,-728082489,587167175,1330468459,directional,172521897.0
792,14,31789515,-297946589,1176894422,omni,
792,15,-236983205,-1315019006,1389876397,directional,108987861.0
792,16,-259099959,-995126196,1110401857,directional,175443949.0
792,17,149284355,-1016908798,1346097920,directional,55428377.0
792,20,649689874,-821258563,1132941376,directional,72709291.0
793,2,-1173310111,-765860460,1418383943,omni,
793,3,751327671,-1314437366,1301711254,omni,
793,4,760857983,624109149,1149325247,directional,260705045.0
793,5,-783310408,-830485671,1138531163,directional,318587286.0
793,8,992151017,-1200197061,1105860081,omni,
793,9,179603231,-1243690312,1266641175,directional,57791750.0
793,10,1086021620,-45055919,1309813016,directional,130415950.0
793,11,-228506030,-1395093970,1213720157,omni,
793,14,1183063663,590280287,1030503488,directional,177841427.0
793,15,-44703360,1597105794,1375153579,omni,
793,16,-368653435,-643429463,1378802778,omni,
793,17,-1566374089,-625329207,1156494609,omni,
793,18,-332760400,-1544511420,1341510091,omni,
793,20,1214264258,-1250267232,1383568529,omni,
794,1,-287915602,829576922,1151026778,omni,
794,4,770622207,1069946110,1179523234,omni,
794,7,-52474154,-47837998,1425067691,omni,
794,8,1710289756,276814078,1313961817,omni,
794,9,-267277315,907785363,1156152326,directional,312293935.0
794,11,-131528049,-1410848595,1242336677,omni,
794,15,-204134470,-1478203680,1011153087,omni,
794,16,9245499,281443402,1214894204,omni,
794,19,757193768,-274050145,1048164341,omni,
794,20,-76138682,-552529134,1232425010,directional,262751248.0
795,1,-704788825,-1397124578,1156208626,directional,100092198.0
795,2,-273448041,-176848604,1484921129,directional,63230959.0
795,3,-1277494164,605992202,1292032301,directional,247419871.0
795,5,1055728932,-1126350774,1127360032,directional,104787760.0
795,6,-510985854,-1041142449,1385510062,omni,
795,9,-909608887,1105258271,1457472585,omni,
795,10,1332044926,-693489674,1201410581,omni,
795,11,1231458093,286155309,1171890484,directional,97397136.0
795,12,152655357,-1321030252,1110065716,omni,
795,13,1626007203,217675324,1035068698,omni,
795,17,1463550756,988747041,1195195932,omni,
795,19,477976141,-40544176,1267772157,omni,
795,20,-481860201,-1180990140,1389048830,omni,
796,2,319445287,313940088,1380018908,directional,256063952.0
796,4,840275800,56255288,1329457689,directional,40296487.0
796,5,445454419,-1095105951,1417251225,omni,
796,6,454859528,1341658697,1399680173,omni,
796,7,551167129,1675014260,1133762416,omni,
796,8,133852900,-386744892,1076235042,directional,197055351.0
796,9,1526640773,199425922,1121581641,omni,
796,11,-836895720,1093010609,1294910633,directional,262294579.0
796,12,-143213878,-1361832458,1093216573,omni,
796,15,-1101261410,752950932,1049792617,omni,
796,17,-1511863853,-301716901,1035906610,omni,
796,18,1565410704,169321589,1385612990,omni,
796,19,-1286394689,1129509803,1256807739,omni,
796,20,-644567270,-1077397126,1056713229,directional,79706975.0
797,1,1002882388,1023588863,1195607243,omni,
797,2,1194408248,451589877,1349840169,omni,
797,3,186739491,1302070044,1123391500,directional,245700776.0
797,4,-310747354,1266178132,1354819281,omni,
797,5,-1313452889,35704512,1083636252,omni,
797,6,-656884759,-1461584985,1320652106,omni,
797,7,887155670,658954748,1364426985,directional,95701881.0
797,9,-532733037,1341137260,1258577411,omni,
797,10,1259610583,125108707,1211686273,omni,
797,12,-266371385,1647708242,1214089677,omni,
797,14,1111935612,-1105550933,1399878221,omni,
797,15,1472682753,353589297,1193137680,directional,319005505.0
797,16,-742125772,-213163099,1136269298,directional,199922341.0
797,17,915687604,-1089306848,1063022636,omni,
797,19,-13215388,1666584869,1299998173,omni,
797,20,-1700933386,441142277,1469610395,omni,
798,3,-1342376304,-1115972033,1239511745,directional,115959692.0
798,4,-1307905994,-884368607,1007608359,directional,134628947.0
798,6,-276097070,886054415,1023002259,directional,86765478.0
798,7,-1166781554,87054131,1038665830,directional,26790032.0
798,9,700648322,-447956532,1049492231,directional,177863986.0
798,10,-1182040891,166554980,1106316982,omni,
798,12,128972289,-925185130,1206289981,directional,104882382.0
798,13,173666804,886486660,1193757909,directional,309018288.0
798,14,999695042,-572409138,1349500815,directional,298953053.0
798,15,-1108222859,-479842600,1393391187,directional,134208552.0
798,16,-810791264,603796226,1432918909,directional,219170112.0
798,17,452474052,525980743,1025784288,directional,258285923.0
798,18,1465431610,-55274417,1363926576,omni,
798,20,-578740190,611110507,1014212356,directional,132092532.0
799,3,1106575050,-93672643,1366284789,directional,37291737.0
799,5,-24668179,1168479834,1179527107,omni,
799,7,680866500,805069262,1061938865,omni,
799,9,-990387716,1163037832,1099568276,directional,256443046.0
799,11,-470749569,1426834001,1196583455,directional,25294347.0
799,12,-421071363,1100058590,1126054732,omni,
799,13,-320197250,-529065823,1175943776,directional,80403114.0
799,14,-1278028506,-912010449,1338622479,omni,
799,17,507939733,1067343738,1109758296,directional,287260669.0
799,20,502011704,1182728971,1196935737,omni,
800,1,-964428800,-1182784095,1119424087,directional,270140262.0
800,3,-816411975,-868210525,1154416777,directional,6084612.0
800,5,-449865641,-852798813,1162815181,omni,
800,10,-762323988,1354963195,1236822080,directional,270993467.0
800,11,-198312769,424456960,1043490564,omni,
800,14,-180261916,548939469,1057883168,omni,
800,16,926772926,-991792167,1485238658,directional,68274857.0
800,17,-781057636,345262246,1240828439,omni,
800,19,936262570,446999965,1499992270,directional,137030196.0
800,20,-397273067,-89776620,1404533260,omni,
801,1,-668405046,928092715,1239096455,omni,
801,2,-718084454,1062628615,1158327051,omni,
801,5,1564209927,651431045,1273966357,omni,
801,6,-1286758855,-1211712893,1036994515,omni,
801,7,145131846,-1243191485,1329967858,omni,
801,8,-103523009,1117225861,1131566663,omni,
801,11,-391390632,1381751291,1349332321,omni,
801,12,1426394831,610295361,1378684287,omni,
801,13,608739337,1184392228,1274883249,omni,
801,14,-529397717,59135326,1343639142,omni,
801,15,-307217545,-981811790,1166826935,omni,
801,16,1267233103,-858403286,1280945990,omni,
801,17,1625536353,-617348603,1359548469,directional,228102084.0
802,1,-166526576,-354261181,1128244908,directional,111377896.0
802,2,306095996,-1591896775,1102187523,omni,
802,4,955292076,36603834,1208661812,directional,157746198.0
802,5,1006389317,166250959,1377142759,directional,325538981.0
802,6,1002106825,-732905049,1066118038,directional,277158061.0
802,7,5265335,-210766494,1411049921,directional,137571539.0
802,8,593465681,647898006,1401465799,directional,298656925.0
802,12,1072770352,-585613260,1195927947,omni,
802,13,-359389069,-562806809,1432421236,directional,314060271.0
802,17,1143357961,-1208738908,1068418037,directional,26631513.0
802,18,65941089,1609969307,1204356962,directional,111205601.0
802,19,-730959378,-485706160,1259849457,directional,194864413.0
802,20,6975594,-567411478,1108412938,omni,
803,1,834082326,-560753260,1409624306,omni,
803,4,-1631305191,476953453,1149235983,directional,158430058.0
803,7,-1322814786,-475894855,1473611763,directional,124077267.0
803,8,1051671784,-487930540,1084574358,directional,211436992.0
803,11,1563400683,-357998501,1160408875,directional,254340890.0
803,12,1473149676,-881562926,1037003281,directional,359175719.0
803,13,-1237397555,896744025,1431328553,directional,262061467.0
803,15,-325487103,1446848512,1191405581,directional,34844230.0
803,16,-1351527644,891411016,1128130680,directional,16763157.0
803,17,-635794792,1510209839,1390206165,directional,245013699.0
803,18,-684018812,-1360206110,1296445028,directional,207429139.0
803,20,1675355652,-74072749,1180221524,directional,344544503.0
804,1,-947423737,-767046040,1392828245,directional,150500336.0
804,2,-234931295,745997237,1254819190,directional,139977166.0
804,3,-233210288,805072998,1172970706,directional,257064991.0
804,4,-79967309,872656937,1127807000,directional,146274336.0
804,5,202938876,1262615495,1490667386,directional,248743674.0
804,6,-734540751,-1065377747,1448536623,directional,51804456.0
804,9,-1393932254,996038177,1130604437,directional,14787680.0
804,10,267382590,756222086,1252112823,omni,
804,11,1737906686,241721173,1020662247,omni,
804,13,1473503128,787473171,1452808626,omni,
804,15,-1237969486,84892653,1128215641,directional,197427046.0
804,16,-1680479951,147961456,1166912279,directional,70389001.0
804,17,562682318,1110796410,1278794355,directional,208907384.0
804,18,354881912,-807035229,1210364930,directional,141775723.0
804,19,-573832482,604019504,1172481691,directional,162702684.0
804,20,329234124,754066722,1259338375,directional,235885018.0
805,3,139325052,946862684,1329041587,directional,222602577.0
805,4,251910829,-1497140730,1039491535,omni,
805,7,878339925,1040351143,1016405767,omni,
805,10,1275410543,726085261,1402655247,omni,
805,11,1471695288,-725999468,1435532820,omni,
805,13,819201542,794880186,1066348428,omni,
805,14,702000390,-1152210975,1460161420,omni,
805,17,1400848232,905575910,1068683507,omni,
805,18,-978258471,1135076462,1337899984,omni,
805,20,-87430710,1675460490,1253184078,omni,
806,5,371184550,-676129945,1468640171,directional,352616509.0
806,6,-1406666862,-187187522,1369530945,omni,
806,7,-1217775589,275444588,1151131781,directional,254606374.0
806,9,-676852432,-1320624493,1218478926,directional,55934203.0
806,10,-520839613,460288881,1233239569,directional,224176144.0
806,11,-97749442,1483385259,1217255747,omni,
806,13,-728837555,531559936,1432552180,directional,81310316.0
806,16,722506203,-1537374482,1359143904,directional,231886589.0
806,18,-1401686767,365575967,1406113879,omni,
806,20,-1197268085,-161888763,1458276388,omni,
807,1,-857553086,-788247545,1455113180,omni,
807,3,-189976186,432673339,1428610942,omni,
807,5,-464895740,408838712,1458528984,omni,
807,6,-1580740184,-770036906,1051099415,directional,145651803.0
807,9,-1117716493,-533146834,1031492463,omni,
