key,channel,first,clear,first_position,clear_position
q3_official_84E7-WP9X-V3QK-TSZ3,17,101.0,1322.561825,"[0.0, 0.0]","[1064.2948228512728, 68.21635001949886]"
q3_official_84E7-WP9X-V3QK-TSZ3,19,113.0,811.54572,"[0.0, 0.0]","[-3.7097680148307672, 312.26657130294836]"
q3_official_84E7-WP9X-V3QK-TSZ3,11,457.478996,3090.430168,"[-564.9999999999998, 978.6087062764158]","[-1222.931271373231, 829.3247174967246]"
q3_official_84E7-WP9X-V3QK-TSZ3,20,511.478996,3409.943623,"[-564.9999999999998, 978.6087062764158]","[-15.075648266264803, 1745.8884419583005]"
q3_official_84E7-WP9X-V3QK-TSZ3,18,1425.504518,1636.688657,"[1130.0, 0.0]","[1294.1390882236979, -402.4002895121717]"
q3_official_84E7-WP9X-V3QK-TSZ3,9,1889.549313,2394.685352,"[565.0000000000001, -978.6087062764157]","[-199.85254870854607, -1403.7061735322045]"
q3_official_84E7-WP9X-V3QK-TSZ3,10,1895.549313,2369.155701,"[565.0000000000001, -978.6087062764157]","[-149.612408466037, -1456.1818557535523]"
q3_official_84E7-WP9X-V3QK-TSZ3,12,2783.965393,2950.641183,"[-1130.0, 1.3838508830365092e-13]","[-1497.1174777940155, 213.67572282695014]"
q3_official_YQS2-AS82-W9VY-FWWW,1,5.0,429.066866,"[0.0, 0.0]","[1123.2261325633065, -567.0983134664417]"
q3_official_YQS2-AS82-W9VY-FWWW,5,29.0,1168.360023,"[0.0, 0.0]","[730.8358104013612, -678.4247161723451]"
q3_official_YQS2-AS82-W9VY-FWWW,6,35.0,2841.789397,"[0.0, 0.0]","[-935.9421663088968, 723.8116671324344]"
q3_official_YQS2-AS82-W9VY-FWWW,7,41.0,1956.853581,"[0.0, 0.0]","[-324.9287390676718, -229.8701092244008]"
q3_official_YQS2-AS82-W9VY-FWWW,10,59.0,2542.754179,"[0.0, 0.0]","[87.27146771145101, 1218.052690010079]"
q3_official_YQS2-AS82-W9VY-FWWW,11,65.0,2185.719426,"[0.0, 0.0]","[428.5289003140615, 105.28503718787199]"
q3_official_YQS2-AS82-W9VY-FWWW,12,71.0,1255.541663,"[0.0, 0.0]","[534.2917496458381, -974.305756305771]"
q3_official_YQS2-AS82-W9VY-FWWW,13,77.0,1313.835943,"[0.0, 0.0]","[362.1128821032122, -813.7529113551425]"
q3_official_YQS2-AS82-W9VY-FWWW,19,113.0,1653.981817,"[0.0, 0.0]","[-336.1913600865246, -1053.7156659630896]"
q3_official_YQS2-AS82-W9VY-FWWW,20,119.0,2002.859591,"[0.0, 0.0]","[-377.5005978932651, -63.178157939306104]"
q3_official_YQS2-AS82-W9VY-FWWW,14,620.49462,843.119193,"[1130.0, 0.0]","[1209.6268234021325, 18.896754012385266]"
q3_official_YQS2-AS82-W9VY-FWWW,17,638.49462,957.76538,"[1130.0, 0.0]","[1512.5904074063956, -102.43780516307439]"
q3_official_YQS2-AS82-W9VY-FWWW,9,1744.14589,3126.793005,"[-565.0000000000005, -978.6087062764154]","[-1112.0818520578646, -365.32828620647126]"
q3_official_YQS2-AS82-W9VY-FWWW,15,2723.720576,3482.24297,"[-564.9999999999998, 978.6087062764158]","[-944.0878010053541, 765.0504082452244]"
q3_official_YQS2-AS82-W9VY-FWWW,2,2997.664248,3287.890636,"[-1130.0, 1.3838508830365092e-13]","[-1586.6514476720265, 153.97267162919758]"
q3_official_VVJT-9RHT-RPMQ-36UU,3,17.0,1656.316399,"[0.0, 0.0]","[485.84571048286443, 657.5907858190508]"
q3_official_VVJT-9RHT-RPMQ-36UU,5,29.0,800.364479,"[0.0, 0.0]","[-469.2396448088515, 413.4193358693396]"
q3_official_VVJT-9RHT-RPMQ-36UU,6,35.0,889.388189,"[0.0, 0.0]","[-96.15076114428274, 526.4711799043421]"
q3_official_VVJT-9RHT-RPMQ-36UU,10,59.0,2710.055244,"[0.0, 0.0]","[1150.776355514794, -498.23181390327227]"
q3_official_VVJT-9RHT-RPMQ-36UU,12,71.0,2649.247137,"[0.0, 0.0]","[1166.925917755686, -292.5943431993127]"
q3_official_VVJT-9RHT-RPMQ-36UU,14,83.0,1602.164298,"[0.0, 0.0]","[280.0274045805192, 711.7092073450717]"
q3_official_VVJT-9RHT-RPMQ-36UU,19,113.0,382.55536,"[0.0, 0.0]","[-499.0603679585376, -263.36862452565583]"
q3_official_VVJT-9RHT-RPMQ-36UU,4,543.295676,1274.523356,"[-1130.0, 1.3838508830365092e-13]","[-1267.1051850150598, 885.8619968602628]"
q3_official_VVJT-9RHT-RPMQ-36UU,18,1115.656827,2143.974398,"[-564.9999999999998, 978.6087062764158]","[-59.214565019284436, 1350.0652586739775]"
q3_official_VVJT-9RHT-RPMQ-36UU,1,1728.442916,1963.678985,"[565.0000000000001, 978.6087062764157]","[765.3307613603282, 1537.5945175718673]"
q3_official_VVJT-9RHT-RPMQ-36UU,13,2551.802551,2829.363863,"[1130.0, 0.0]","[1253.2355534701328, -592.9741278821896]"
q3_official_VVJT-9RHT-RPMQ-36UU,20,2575.802551,3141.595185,"[1130.0, 0.0]","[963.5718091110311, -949.5440003567602]"
q3_official_VVJT-9RHT-RPMQ-36UU,2,2993.146271,3258.214457,"[565.0000000000001, -978.6087062764157]","[706.434587707605, -1402.1403181402702]"
q3_official_VVJT-9RHT-RPMQ-36UU,9,3011.146271,3346.070744,"[565.0000000000001, -978.6087062764157]","[371.8349562192326, -1520.6511532019035]"
q3_official_VVJT-9RHT-RPMQ-36UU,7,3568.539656,3733.388092,"[-565.0000000000005, -978.6087062764154]","[-670.4517449310212, -1314.4260941428092]"
q3_official_TVZF-QD36-ADD8-YQV6,3,17.0,354.540568,"[0.0, 0.0]","[-87.83125814387736, -874.7952281803663]"
q3_official_TVZF-QD36-ADD8-YQV6,5,29.0,2241.679538,"[0.0, 0.0]","[461.70664620882013, 1260.5678520096399]"
q3_official_TVZF-QD36-ADD8-YQV6,10,59.0,889.436356,"[0.0, 0.0]","[528.4928757886547, -496.8299344001647]"
q3_official_TVZF-QD36-ADD8-YQV6,15,89.0,787.714717,"[0.0, 0.0]","[85.42089743185129, -582.9073086782994]"
q3_official_TVZF-QD36-ADD8-YQV6,16,95.0,636.45151,"[0.0, 0.0]","[-605.3116665821441, -700.4437085079277]"
q3_official_TVZF-QD36-ADD8-YQV6,19,560.206785,3515.882241,"[-565.0000000000005, -978.6087062764154]","[-859.9556867115812, -1300.1018988238584]"
q3_official_TVZF-QD36-ADD8-YQV6,6,1016.06835,1215.722223,"[565.0000000000001, -978.6087062764157]","[945.3461111748245, -1282.0360182121963]"
q3_official_TVZF-QD36-ADD8-YQV6,2,1486.775377,1844.270748,"[1130.0, 0.0]","[1649.644591327432, 464.3864186236064]"
q3_official_TVZF-QD36-ADD8-YQV6,20,1564.775377,1702.572808,"[1130.0, 0.0]","[1618.514686866655, -152.3405972613014]"
q3_official_TVZF-QD36-ADD8-YQV6,7,2108.343941,2639.84933,"[565.0000000000001, 978.6087062764157]","[-569.8259733230766, 1469.5855699943668]"
q3_official_TVZF-QD36-ADD8-YQV6,12,2990.395141,3165.99942,"[-1130.0, 1.3838508830365092e-13]","[-1658.2695757104864, 194.41393309806438]"
q3_official_APRE-EKR2-NGJ4-CRS7,2,11.0,359.342773,"[0.0, 0.0]","[-2.8218358289159173, -832.5133048189468]"
q3_official_APRE-EKR2-NGJ4-CRS7,5,29.0,483.905511,"[0.0, 0.0]","[325.2431288830693, -907.0302229142621]"
q3_official_APRE-EKR2-NGJ4-CRS7,6,35.0,2719.236365,"[0.0, 0.0]","[-930.5988945818094, -868.8380928563154]"
q3_official_APRE-EKR2-NGJ4-CRS7,9,53.0,829.634418,"[0.0, 0.0]","[835.572820958111, -495.2223380097697]"
q3_official_APRE-EKR2-NGJ4-CRS7,12,71.0,3360.383228,"[0.0, 0.0]","[-824.2638384254016, 46.51290595417029]"
q3_official_APRE-EKR2-NGJ4-CRS7,13,77.0,741.724871,"[0.0, 0.0]","[960.9183858140041, -890.3657465612989]"
q3_official_APRE-EKR2-NGJ4-CRS7,15,89.0,920.666098,"[0.0, 0.0]","[862.8733932443376, -97.78319548521377]"
q3_official_APRE-EKR2-NGJ4-CRS7,16,95.0,2528.985375,"[0.0, 0.0]","[-556.3415905875354, -806.7279184868398]"
q3_official_APRE-EKR2-NGJ4-CRS7,3,545.948227,3011.241509,"[565.0000000000001, -978.6087062764157]","[-431.3136726555784, -1542.2334094973712]"
q3_official_APRE-EKR2-NGJ4-CRS7,8,1013.558339,1615.160449,"[1130.0, 0.0]","[1410.783016341352, 886.7769655733712]"
q3_official_APRE-EKR2-NGJ4-CRS7,10,1019.558339,1256.743014,"[1130.0, 0.0]","[1540.3339742691269, -559.1195420866391]"
q3_official_APRE-EKR2-NGJ4-CRS7,19,1061.558339,2130.375944,"[1130.0, 0.0]","[1112.0239091512913, 127.99601803362168]"
q3_official_APRE-EKR2-NGJ4-CRS7,20,1067.558339,1738.370526,"[1130.0, 0.0]","[1057.4740988775072, 993.227880648677]"
q3_official_APRE-EKR2-NGJ4-CRS7,18,2623.405121,2820.436514,"[-565.0000000000005, -978.6087062764154]","[-1123.1325382587743, -968.5099280749752]"
q3_official_APRE-EKR2-NGJ4-CRS7,11,3446.234033,3930.108886,"[-1130.0, 1.3838508830365092e-13]","[-1280.1120366425025, 807.3134377169949]"
q3_official_APRE-EKR2-NGJ4-CRS7,14,3452.234033,3823.016286,"[-1130.0, 1.3838508830365092e-13]","[-954.7866735407574, 1200.6782581708344]"
q3_official_7MMA-BWM2-PP3H-WZFF,1,5.0,2097.463415,"[0.0, 0.0]","[-293.0969681580789, -51.44381367417009]"
q3_official_7MMA-BWM2-PP3H-WZFF,3,17.0,375.761643,"[0.0, 0.0]","[759.9882567579273, 736.8443396419119]"
q3_official_7MMA-BWM2-PP3H-WZFF,4,23.0,628.444104,"[0.0, 0.0]","[281.52164051670457, 850.3171847873887]"
q3_official_7MMA-BWM2-PP3H-WZFF,8,47.0,3102.872102,"[0.0, 0.0]","[-534.4066528087156, -201.01203713513056]"
q3_official_7MMA-BWM2-PP3H-WZFF,17,101.0,746.410347,"[0.0, 0.0]","[743.2761918270103, 646.3765462716119]"
q3_official_7MMA-BWM2-PP3H-WZFF,19,113.0,2215.499474,"[0.0, 0.0]","[-302.6432537624194, 477.8026959452027]"
q3_official_7MMA-BWM2-PP3H-WZFF,9,485.881021,898.72711,"[565.0000000000001, 978.6087062764157]","[1254.762171921339, 1104.6074055703748]"
q3_official_7MMA-BWM2-PP3H-WZFF,2,1133.053278,1385.564022,"[1130.0, 0.0]","[1706.346141461839, 280.0848481549643]"
q3_official_7MMA-BWM2-PP3H-WZFF,18,1205.053278,1541.25719,"[1130.0, 0.0]","[1407.9465855887045, -365.51457864362453]"
q3_official_7MMA-BWM2-PP3H-WZFF,12,1797.722377,3410.504778,"[565.0000000000001, -978.6087062764157]","[-777.7420108099154, -1304.1139381724]"
q3_official_7MMA-BWM2-PP3H-WZFF,5,2334.572499,2569.614945,"[-564.9999999999998, 978.6087062764158]","[-1115.7150947362516, 1305.3933156351118]"
q3_official_7MMA-BWM2-PP3H-WZFF,6,2340.572499,2645.732416,"[-564.9999999999998, 978.6087062764158]","[-1162.5184940543054, 1250.656160839605]"
q3_official_6M95-RB3V-55NF-9BE2,2,11.0,385.436876,"[0.0, 0.0]","[-217.22254327214048, -550.3767681538769]"
q3_official_6M95-RB3V-55NF-9BE2,3,17.0,3053.874849,"[0.0, 0.0]","[301.83472834003817, 1366.785912761942]"
q3_official_6M95-RB3V-55NF-9BE2,5,29.0,503.58992,"[0.0, 0.0]","[-182.40810082018152, -785.345472083064]"
q3_official_6M95-RB3V-55NF-9BE2,6,35.0,628.993789,"[0.0, 0.0]","[-203.00903852138143, -898.0126515156181]"
q3_official_6M95-RB3V-55NF-9BE2,11,65.0,1316.830551,"[0.0, 0.0]","[688.4198411813055, 23.972759991167138]"
q3_official_6M95-RB3V-55NF-9BE2,13,77.0,3450.475841,"[0.0, 0.0]","[25.724803095472996, 653.0278302635085]"
q3_official_6M95-RB3V-55NF-9BE2,17,101.0,2732.171226,"[0.0, 0.0]","[159.49694277591823, 287.1720043177486]"
q3_official_6M95-RB3V-55NF-9BE2,19,113.0,1057.587229,"[0.0, 0.0]","[71.19675995099789, 21.05346432620012]"
q3_official_6M95-RB3V-55NF-9BE2,15,775.164721,1685.365603,"[-565.0000000000005, -978.6087062764154]","[338.19582125914474, -1166.624274908639]"
q3_official_6M95-RB3V-55NF-9BE2,1,1524.860455,2097.142375,"[565.0000000000001, -978.6087062764157]","[847.2542377332, -945.8171265476323]"
q3_official_6M95-RB3V-55NF-9BE2,7,1542.860455,1798.963544,"[565.0000000000001, -978.6087062764157]","[755.1907892610482, -1346.1495318461175]"
q3_official_6M95-RB3V-55NF-9BE2,12,1566.860455,2275.988744,"[565.0000000000001, -978.6087062764157]","[1439.8881322968216, -859.3607820630222]"
q3_official_6M95-RB3V-55NF-9BE2,16,1590.860455,1880.717849,"[565.0000000000001, -978.6087062764157]","[718.5107367219757, -1236.7478272903334]"
q3_official_6M95-RB3V-55NF-9BE2,4,2904.485597,3152.927594,"[565.0000000000001, 978.6087062764157]","[244.75860698588914, 1544.6554700019851]"
q3_official_6M95-RB3V-55NF-9BE2,18,2940.485597,3251.090656,"[565.0000000000001, 978.6087062764157]","[618.687949928981, 1358.6799559606702]"
q3_official_6M95-RB3V-55NF-9BE2,20,3615.377094,3799.641201,"[-564.9999999999998, 978.6087062764158]","[-685.2148715604794, 1070.3899977391563]"
q3_official_3BTE-RTX5-87HK-FXCZ,2,11.0,1765.312447,"[0.0, 0.0]","[399.33701849719625, 1206.8335830526507]"
q3_official_3BTE-RTX5-87HK-FXCZ,5,29.0,412.127903,"[0.0, 0.0]","[-595.2102333223022, 1118.574044905665]"
q3_official_3BTE-RTX5-87HK-FXCZ,6,35.0,2214.855874,"[0.0, 0.0]","[1041.1381972376148, 232.45323623167008]"
q3_official_3BTE-RTX5-87HK-FXCZ,12,71.0,738.351438,"[0.0, 0.0]","[-720.7849165249946, 130.74832547149217]"
q3_official_3BTE-RTX5-87HK-FXCZ,14,83.0,2044.046384,"[0.0, 0.0]","[563.312384753825, 343.3290201924493]"
q3_official_3BTE-RTX5-87HK-FXCZ,18,107.0,849.060403,"[0.0, 0.0]","[-443.78618883921126, -283.5786285661201]"
q3_official_3BTE-RTX5-87HK-FXCZ,19,113.0,912.021044,"[0.0, 0.0]","[-228.50603704954545, -194.91772537774762]"
q3_official_3BTE-RTX5-87HK-FXCZ,20,119.0,2084.456888,"[0.0, 0.0]","[456.1115804937154, 289.992341329356]"
q3_official_3BTE-RTX5-87HK-FXCZ,3,458.765608,1412.454832,"[-564.9999999999998, 978.6087062764158]","[-1273.693300186282, 1034.2550492233693]"
q3_official_3BTE-RTX5-87HK-FXCZ,4,1833.714865,2594.54541,"[565.0000000000001, 978.6087062764157]","[1706.273433961213, 348.3604986439906]"
q3_official_3BTE-RTX5-87HK-FXCZ,7,1845.714865,2484.662985,"[565.0000000000001, 978.6087062764157]","[1282.3902918930273, 598.6408521188187]"
q3_official_3BTE-RTX5-87HK-FXCZ,10,1863.714865,2817.163334,"[565.0000000000001, 978.6087062764157]","[1187.9801754730415, 1225.635248724523]"
q3_official_3BTE-RTX5-87HK-FXCZ,13,1875.714865,2393.374491,"[565.0000000000001, 978.6087062764157]","[1192.3824332275742, 207.4188664716936]"
q3_official_3BTE-RTX5-87HK-FXCZ,9,3566.281036,3736.660325,"[-565.0000000000005, -978.6087062764154]","[-833.5853248516587, -1492.2951163933799]"
q3_official_USRJ-KQZK-UXHN-XUWJ,1,5.0,762.169958,"[0.0, 0.0]","[404.4356924840349, -769.3367871886578]"
q3_official_USRJ-KQZK-UXHN-XUWJ,4,23.0,1735.74593,"[0.0, 0.0]","[-912.8820933009478, 61.2541894412153]"
q3_official_USRJ-KQZK-UXHN-XUWJ,5,29.0,2583.188628,"[0.0, 0.0]","[96.9549123901418, 268.63966379598185]"
q3_official_USRJ-KQZK-UXHN-XUWJ,6,35.0,347.376419,"[0.0, 0.0]","[803.8305008389332, -163.44198168263154]"
q3_official_USRJ-KQZK-UXHN-XUWJ,8,47.0,2183.009835,"[0.0, 0.0]","[-252.5602289027961, 484.239810015752]"
q3_official_USRJ-KQZK-UXHN-XUWJ,16,95.0,1131.741375,"[0.0, 0.0]","[-360.1385432754954, -958.3149431346155]"
q3_official_USRJ-KQZK-UXHN-XUWJ,18,107.0,2045.878655,"[0.0, 0.0]","[-821.3884461038388, 739.4916967232625]"
q3_official_USRJ-KQZK-UXHN-XUWJ,10,474.342116,2937.273552,"[1130.0, 0.0]","[1005.4957917192723, 1065.433466514395]"
q3_official_USRJ-KQZK-UXHN-XUWJ,14,1244.914207,1447.596725,"[-565.0000000000005, -978.6087062764154]","[-1137.1767512819529, -1306.1903983377315]"
q3_official_USRJ-KQZK-UXHN-XUWJ,9,1816.864556,3632.258339,"[-1130.0, 1.3838508830365092e-13]","[-1594.2111121394223, 625.1891719591504]"
q3_official_USRJ-KQZK-UXHN-XUWJ,13,1840.864556,3563.958502,"[-1130.0, 1.3838508830365092e-13]","[-1443.9953846655653, 404.96925555870223]"
q3_official_USRJ-KQZK-UXHN-XUWJ,20,2377.974653,3126.776433,"[-564.9999999999998, 978.6087062764158]","[323.61313063117774, 1549.108176109787]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,1,5.0,965.132676,"[0.0, 0.0]","[411.90386988844864, -1025.9898479751355]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,4,23.0,2161.888881,"[0.0, 0.0]","[-163.89455209692565, 218.51624186268018]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,6,35.0,397.749427,"[0.0, 0.0]","[1134.9341536000288, -208.20484171337102]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,11,65.0,2474.991773,"[0.0, 0.0]","[-437.4381535808688, 1116.9301112450726]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,14,83.0,705.401782,"[0.0, 0.0]","[554.2427617486361, -405.3155581879514]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,17,101.0,2018.059884,"[0.0, 0.0]","[-824.9021346789697, 163.30185710141876]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,18,107.0,2330.111556,"[0.0, 0.0]","[-476.41663087466895, 932.1437381165058]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,19,547.402087,2966.884444,"[1130.0, 0.0]","[1367.613114781947, 276.426097764519]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,20,553.402087,1087.954962,"[1130.0, 0.0]","[935.962005193308, -986.8723453037896]"
q3_official_RHR6-QZ4C-RPTZ-9NQ8,5,850.080595,1329.229815,"[565.0000000000001, -978.6087062764157]","[305.3879678598299, -1451.406596356272]"
q3_official_57CS-S6RK-C6Q5-8E4X,4,23.0,1580.624331,"[0.0, 0.0]","[326.85379166357205, 45.97756898793993]"
q3_official_57CS-S6RK-C6Q5-8E4X,5,29.0,1642.210531,"[0.0, 0.0]","[560.0834712139998, 124.61697064975222]"
q3_official_57CS-S6RK-C6Q5-8E4X,7,41.0,2777.034009,"[0.0, 0.0]","[-287.0853281437088, -652.0079185048667]"
q3_official_57CS-S6RK-C6Q5-8E4X,10,59.0,3218.689243,"[0.0, 0.0]","[-765.0116337845666, -339.4253081379354]"
q3_official_57CS-S6RK-C6Q5-8E4X,15,89.0,1550.946318,"[0.0, 0.0]","[389.11808252308134, 53.42184850319723]"
q3_official_57CS-S6RK-C6Q5-8E4X,16,95.0,2870.00385,"[0.0, 0.0]","[-380.30166199649574, -222.14975719053166]"
q3_official_57CS-S6RK-C6Q5-8E4X,18,107.0,415.812644,"[0.0, 0.0]","[-162.65885680219276, 304.4528524207677]"
q3_official_57CS-S6RK-C6Q5-8E4X,20,119.0,1207.426333,"[0.0, 0.0]","[821.9942982831947, 893.1094084942088]"
q3_official_57CS-S6RK-C6Q5-8E4X,6,608.830415,1015.575155,"[-564.9999999999998, 978.6087062764158]","[91.4480264206453, 1271.7329300057593]"
q3_official_57CS-S6RK-C6Q5-8E4X,11,638.830415,906.979527,"[-564.9999999999998, 978.6087062764158]","[-14.748926607811013, 1633.5624908394302]"
q3_official_57CS-S6RK-C6Q5-8E4X,14,656.830415,3523.069922,"[-564.9999999999998, 978.6087062764158]","[-1644.9972461518487, 491.51538288813003]"
q3_official_57CS-S6RK-C6Q5-8E4X,9,1309.595032,2134.694661,"[565.0000000000001, 978.6087062764157]","[1572.654589286986, 648.0708685255586]"
q3_official_57CS-S6RK-C6Q5-8E4X,19,1836.886876,1992.182616,"[1130.0, 0.0]","[1732.0488772808558, 80.63495238281075]"
q3_official_57CS-S6RK-C6Q5-8E4X,2,2529.393196,4237.23604,"[565.0000000000001, -978.6087062764157]","[310.80129387655217, -1247.2756340544609]"
q3_official_57CS-S6RK-C6Q5-8E4X,17,3079.739988,4025.048608,"[-565.0000000000005, -978.6087062764154]","[-626.0621562321236, -1547.2104162000696]"
q3_official_8YWG-4Q63-GA7K-43BQ,2,11.0,1666.350588,"[0.0, 0.0]","[823.1431550314558, -626.3269204810272]"
q3_official_8YWG-4Q63-GA7K-43BQ,5,29.0,2027.92714,"[0.0, 0.0]","[739.7561748263789, -130.8031740684221]"
q3_official_8YWG-4Q63-GA7K-43BQ,6,35.0,824.342827,"[0.0, 0.0]","[86.18250323157329, 158.98705942489542]"
q3_official_8YWG-4Q63-GA7K-43BQ,9,53.0,1544.06334,"[0.0, 0.0]","[464.71122136838505, -460.4794373941886]"
q3_official_8YWG-4Q63-GA7K-43BQ,13,77.0,353.398906,"[0.0, 0.0]","[-728.4366328705112, -299.9431906791074]"
q3_official_8YWG-4Q63-GA7K-43BQ,20,119.0,1119.442084,"[0.0, 0.0]","[-219.5913809036134, -1132.7375480593723]"
q3_official_8YWG-4Q63-GA7K-43BQ,12,1807.698249,2309.68871,"[565.0000000000001, -978.6087062764157]","[1226.0778421971538, -473.6812120042742]"
q3_official_8YWG-4Q63-GA7K-43BQ,1,2116.243533,2630.010879,"[1130.0, 0.0]","[1528.457498571694, 796.2293821372925]"
q3_official_8YWG-4Q63-GA7K-43BQ,3,2122.243533,2777.344654,"[1130.0, 0.0]","[1292.9092423750815, 1149.2063479125775]"
q3_official_8YWG-4Q63-GA7K-43BQ,15,3265.871297,3479.56339,"[-564.9999999999998, 978.6087062764158]","[-262.0908588671304, 1660.989352108133]"
q3_official_MJTP-GG7A-HFCZ-PY3D,2,11.0,353.168347,"[0.0, 0.0]","[727.54505031452, 302.250896439417]"
q3_official_MJTP-GG7A-HFCZ-PY3D,4,23.0,659.993597,"[0.0, 0.0]","[1245.3928292816172, -347.50371995601347]"
q3_official_MJTP-GG7A-HFCZ-PY3D,5,29.0,1578.187157,"[0.0, 0.0]","[129.6689559783004, 488.0367223730259]"
q3_official_MJTP-GG7A-HFCZ-PY3D,6,35.0,2225.249788,"[0.0, 0.0]","[-336.32657500664106, -1008.4762081004698]"
q3_official_MJTP-GG7A-HFCZ-PY3D,11,65.0,1780.139971,"[0.0, 0.0]","[65.59602358966538, -441.068770213189]"
q3_official_MJTP-GG7A-HFCZ-PY3D,13,77.0,2497.835991,"[0.0, 0.0]","[-348.1086084050205, -272.7047817704667]"
q3_official_MJTP-GG7A-HFCZ-PY3D,16,95.0,1817.993456,"[0.0, 0.0]","[59.91832113187372, -524.0193409741742]"
q3_official_MJTP-GG7A-HFCZ-PY3D,18,107.0,2590.966253,"[0.0, 0.0]","[-620.2347775572305, 28.876926040450826]"
q3_official_MJTP-GG7A-HFCZ-PY3D,8,495.831268,759.308993,"[1130.0, 0.0]","[1373.5190968145525, -102.15366894487656]"
q3_official_MJTP-GG7A-HFCZ-PY3D,9,501.831268,1178.639461,"[1130.0, 0.0]","[1376.0173095097653, 887.3907698644471]"
q3_official_MJTP-GG7A-HFCZ-PY3D,15,537.831268,1010.350521,"[1130.0, 0.0]","[1252.3476801537645, 342.07289060108286]"
q3_official_F9C6-6BU8-FCJQ-FWNM,2,11.0,440.987452,"[0.0, 0.0]","[1138.674850918602, 719.4707752109481]"
q3_official_F9C6-6BU8-FCJQ-FWNM,10,59.0,1457.383478,"[0.0, 0.0]","[-844.4159309516449, -213.39938776496155]"
q3_official_F9C6-6BU8-FCJQ-FWNM,12,71.0,1255.588879,"[0.0, 0.0]","[-790.224771034002, 713.6275602932543]"
q3_official_F9C6-6BU8-FCJQ-FWNM,20,119.0,3067.897213,"[0.0, 0.0]","[983.0147491159087, -446.45591954351073]"
q3_official_F9C6-6BU8-FCJQ-FWNM,17,662.885077,818.743773,"[565.0000000000001, 978.6087062764157]","[614.7922310561918, 1452.6335799151084]"
q3_official_F9C6-6BU8-FCJQ-FWNM,5,1097.035675,1744.263258,"[-564.9999999999998, 978.6087062764158]","[-1118.3940916170263, 506.0094188555907]"
q3_official_F9C6-6BU8-FCJQ-FWNM,19,1618.684967,2081.836282,"[-1130.0, 1.3838508830365092e-13]","[-1498.2289895536676, -884.1930150480149]"
q3_official_F9C6-6BU8-FCJQ-FWNM,3,2596.434861,3379.351605,"[565.0000000000001, -978.6087062764157]","[1549.1013852894966, -520.315087163284]"
q3_official_F9C6-6BU8-FCJQ-FWNM,11,2632.434861,2825.7349,"[565.0000000000001, -978.6087062764157]","[844.863444248919, -1550.4736656679356]"
q3_official_F9C6-6BU8-FCJQ-FWNM,14,2644.434861,3514.689971,"[565.0000000000001, -978.6087062764157]","[1043.4040562868113, -863.2392772062869]"
q3_local_20,1,5.0,452.116317,"[0.0, 0.0]","[201.76061386569003, -85.71845420032216]"
q3_local_20,2,11.0,1169.929337,"[0.0, 0.0]","[233.79002948934863, 267.66994091925596]"
q3_local_20,4,23.0,3080.022199,"[0.0, 0.0]","[-136.06971734163906, -416.99723933923]"
q3_local_20,6,35.0,693.821047,"[0.0, 0.0]","[557.354692842059, 91.25999588368558]"
q3_local_20,8,47.0,2208.175955,"[0.0, 0.0]","[-617.5001864057917, -39.00496117003074]"
q3_local_20,13,77.0,2370.076429,"[0.0, 0.0]","[31.53360947707734, -276.4022320886636]"
q3_local_20,15,89.0,1282.672103,"[0.0, 0.0]","[34.25102513934806, 675.1834272518784]"
q3_local_20,17,101.0,2340.424291,"[0.0, 0.0]","[-59.85491540617767, -276.7902792303122]"
q3_local_20,20,119.0,1103.059836,"[0.0, 0.0]","[365.4395563787782, 477.31474042149085]"
q3_local_20,7,839.79536,2841.045002,"[1130.0, 0.0]","[1003.0833719875917, -376.1397895001484]"
q3_local_20,14,881.79536,2683.056776,"[1130.0, 0.0]","[810.5511969669537, -1075.4455467589082]"
q3_local_20,18,1488.944156,1693.741872,"[565.0000000000001, 978.6087062764157]","[252.87544869021474, 1680.029354537405]"
q3_local_30,1,5.0,2009.376873,"[0.0, 0.0]","[-397.79929454994624, -533.1611526471434]"
q3_local_30,2,11.0,1611.052208,"[0.0, 0.0]","[-4.759702148920254, -1069.0204500653049]"
q3_local_30,3,17.0,2200.513393,"[0.0, 0.0]","[-729.8165121928556, 261.42228257551267]"
q3_local_30,5,29.0,1722.275166,"[0.0, 0.0]","[-209.49252085575284, -578.9516881615779]"
q3_local_30,11,65.0,1309.978946,"[0.0, 0.0]","[792.6540113079152, -609.2338001551751]"
q3_local_30,14,83.0,433.620466,"[0.0, 0.0]","[766.002485882362, 1125.034883213353]"
q3_local_30,17,101.0,707.880453,"[0.0, 0.0]","[675.1225014889345, 1110.741923620348]"
q3_local_30,18,107.0,846.773718,"[0.0, 0.0]","[988.7109307719276, 606.0007915083643]"
q3_local_30,19,113.0,1201.363362,"[0.0, 0.0]","[1270.8987052967664, -551.7701174931858]"
