problem,group,case,action,path,channel,x,y,time,delta,distance,move,measure,switch,clear,outcome,stage
4,local,38,208,/measure,8,0.0,1870.0,3707.22482,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,209,/measure,9,0.0,1870.0,3713.22482,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,210,/measure,11,0.0,1870.0,3719.22482,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,211,/measure,12,0.0,1870.0,3725.22482,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,212,/measure,13,0.0,1870.0,3731.22482,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,213,/measure,15,0.0,1870.0,3737.22482,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,38,214,/measure,18,0.0,1870.0,3743.22482,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,215,/measure,18,970.0,1680.0892833418109,3945.908009,202.6831890000003,988.4159449855243,197.6831890000003,5.0,0.0,0.0,no_signal,discovery
4,local,38,216,/measure,2,970.0,1680.0892833418109,3951.908009,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,217,/measure,4,970.0,1680.0892833418109,3957.908009,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,218,/measure,8,970.0,1680.0892833418109,3963.908009,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,219,/measure,9,970.0,1680.0892833418109,3969.908009,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,220,/measure,11,970.0,1680.0892833418109,3975.908009,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,221,/measure,12,970.0,1680.0892833418109,3981.908009,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,222,/measure,13,970.0,1680.0892833418109,3987.908009,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,223,/measure,15,970.0,1680.0892833418109,3993.908009,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,38,224,/measure,17,970.0,1680.0892833418109,3999.908009,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,225,/measure,15,943.8433347725709,1340.8713930156628,4073.952979,74.04496999999992,340.2248495526781,68.04496999999992,5.0,1.0,0.0,direction,active_localization
4,local,38,226,/clear,15,973.3863829009124,1348.0467571118274,4085.033366,11.080386999999973,30.40193320540707,6.080386999999973,0.0,0.0,5.0,success,certified_clear
4,local,38,227,/measure,2,1455.0,840.0446416709054,4231.035912,146.00254600000017,700.0127323611467,140.00254600000017,5.0,1.0,0.0,direction,discovery
4,local,38,228,/measure,4,1455.0,840.0446416709054,4237.035912,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,229,/measure,8,1455.0,840.0446416709054,4243.035912,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,230,/measure,9,1455.0,840.0446416709054,4249.035912,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,231,/measure,11,1455.0,840.0446416709054,4255.035912,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,232,/measure,12,1455.0,840.0446416709054,4261.035912,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,38,233,/measure,13,1455.0,840.0446416709054,4267.035912,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,234,/measure,17,1455.0,840.0446416709054,4273.035912,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,235,/measure,18,1455.0,840.0446416709054,4279.035912,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,236,/measure,2,1250.7211092729153,968.3811103640422,4333.285312,54.249399999999696,241.24699872394825,48.249399999999696,5.0,1.0,0.0,direction,active_localization
4,local,38,237,/clear,2,1270.813348972661,984.2776575747173,4343.409366,10.124053999999887,25.62027145393389,5.124053999999887,0.0,0.0,5.0,success,certified_clear
4,local,38,238,/measure,4,1619.4675050769001,935.0,4419.833228,76.42386200000055,352.11930947451634,70.42386200000055,5.0,1.0,0.0,no_signal,discovery
4,local,38,239,/measure,8,1619.4675050769001,935.0,4425.833228,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,240,/measure,9,1619.4675050769001,935.0,4431.833228,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,241,/measure,11,1619.4675050769001,935.0,4437.833228,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,242,/measure,12,1619.4675050769001,935.0,4443.833228,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,38,243,/measure,13,1619.4675050769001,935.0,4449.833228,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,244,/measure,17,1619.4675050769001,935.0,4455.833228,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,245,/measure,18,1619.4675050769001,935.0,4461.833228,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,246,/clear,12,1028.4750790213625,253.80661010457226,4647.199132,185.36590399999932,901.8295194171869,180.36590399999932,0.0,0.0,5.0,success,certified_clear
4,local,38,247,/measure,18,970.0,0.0,4704.290256,57.09112400000049,260.4556204026493,52.09112400000049,5.0,0.0,0.0,no_signal,discovery
4,local,38,248,/measure,4,970.0,0.0,4710.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,249,/measure,8,970.0,0.0,4716.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,250,/measure,9,970.0,0.0,4722.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,251,/measure,11,970.0,0.0,4728.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,252,/measure,13,970.0,0.0,4734.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,253,/measure,17,970.0,0.0,4740.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,254,/measure,17,1940.0,0.0,4939.290256,199.0,970.0,194.0,5.0,0.0,0.0,no_signal,discovery
4,local,38,255,/measure,4,1940.0,0.0,4945.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,256,/measure,8,1940.0,0.0,4951.290256,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,38,257,/measure,9,1940.0,0.0,4957.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,258,/measure,11,1940.0,0.0,4963.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,259,/measure,13,1940.0,0.0,4969.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,260,/measure,18,1940.0,0.0,4975.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,261,/measure,18,1455.0,-840.0446416709054,5174.290256,199.0,969.9999999999999,194.0,5.0,0.0,0.0,no_signal,discovery
4,local,38,262,/measure,4,1455.0,-840.0446416709054,5180.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,263,/measure,8,1455.0,-840.0446416709054,5186.290256,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,38,264,/measure,9,1455.0,-840.0446416709054,5192.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,265,/measure,11,1455.0,-840.0446416709054,5198.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,266,/measure,13,1455.0,-840.0446416709054,5204.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,267,/measure,17,1455.0,-840.0446416709054,5210.290256,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,268,/measure,17,1619.4675050769001,-935.0,5253.272399,42.98214300000018,189.91071665818893,37.98214300000018,5.0,0.0,0.0,no_signal,discovery
4,local,38,269,/measure,4,1619.4675050769001,-935.0,5259.272399,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,270,/measure,8,1619.4675050769001,-935.0,5265.272399,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,38,271,/measure,9,1619.4675050769001,-935.0,5271.272399,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,272,/measure,11,1619.4675050769001,-935.0,5277.272399,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,273,/measure,13,1619.4675050769001,-935.0,5283.272399,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,274,/measure,18,1619.4675050769001,-935.0,5289.272399,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,275,/measure,18,970.0,-1680.0892833418109,5491.955588,202.6831889999994,988.4159449855241,197.6831889999994,5.0,0.0,0.0,no_signal,discovery
4,local,38,276,/measure,4,970.0,-1680.0892833418109,5497.955588,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,277,/measure,8,970.0,-1680.0892833418109,5503.955588,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,38,278,/measure,9,970.0,-1680.0892833418109,5509.955588,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,38,279,/measure,17,343.38452313649225,-1361.4460075975794,5656.551533,146.59594500000003,702.9797244742522,140.59594500000003,5.0,1.0,0.0,direction,diagnostic
4,local,38,280,/clear,17,438.63132514003547,-1315.7780783666797,5682.677359,26.125826000000416,105.62912975188536,21.125826000000416,0.0,0.0,5.0,success,certified_clear
4,local,38,281,/measure,9,285.0501557516215,-1281.5157799761785,5720.148667,37.471308000000136,157.35654000298953,31.471308000000136,5.0,1.0,0.0,direction,active_localization
4,local,38,282,/clear,9,455.77867296276077,-1678.8888538342899,5811.648051,91.49938399999974,432.4969207018223,86.49938399999974,0.0,0.0,5.0,success,certified_clear
4,local,38,283,/measure,8,639.9046882034812,-1037.4662586771444,5951.113453,139.4654019999998,667.3270075956415,133.4654019999998,5.0,1.0,0.0,direction,active_localization
4,local,38,284,/measure,8,799.9576028879385,-371.10448133827384,6093.176206,142.06275300000016,685.3137630291753,137.06275300000016,5.0,0.0,0.0,direction,active_localization
4,local,38,285,/clear,8,876.3719099915971,-121.85309191792447,6150.316556,57.14034999999967,260.7017480917742,52.14034999999967,0.0,0.0,5.0,success,certified_clear
4,local,75,1,/measure,1,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,no_signal,discovery
4,local,75,2,/measure,2,0.0,0.0,11.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,3,/measure,3,0.0,0.0,17.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,4,/measure,4,0.0,0.0,23.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,5,/measure,5,0.0,0.0,29.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,6,/measure,6,0.0,0.0,35.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,7,/measure,7,0.0,0.0,41.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,8,/measure,8,0.0,0.0,47.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,9,/measure,9,0.0,0.0,53.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,10,/measure,10,0.0,0.0,59.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,11,/measure,11,0.0,0.0,65.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,12,/measure,12,0.0,0.0,71.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,13,/measure,13,0.0,0.0,77.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,14,/measure,14,0.0,0.0,83.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,15,/measure,15,0.0,0.0,89.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,16,/measure,16,0.0,0.0,95.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,17,/measure,17,0.0,0.0,101.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,18,/measure,18,0.0,0.0,107.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,19,/measure,19,0.0,0.0,113.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,20,/measure,20,0.0,0.0,119.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,21,/measure,20,-485.0,-840.0446416709054,318.0,199.0,969.9999999999999,194.0,5.0,0.0,0.0,no_signal,discovery
4,local,75,22,/measure,1,-485.0,-840.0446416709054,324.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,23,/measure,2,-485.0,-840.0446416709054,330.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,24,/measure,3,-485.0,-840.0446416709054,336.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,25,/measure,4,-485.0,-840.0446416709054,342.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,26,/measure,5,-485.0,-840.0446416709054,348.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,27,/measure,6,-485.0,-840.0446416709054,354.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,28,/measure,7,-485.0,-840.0446416709054,360.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,29,/measure,8,-485.0,-840.0446416709054,366.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,30,/measure,9,-485.0,-840.0446416709054,372.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,31,/measure,10,-485.0,-840.0446416709054,378.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,32,/measure,11,-485.0,-840.0446416709054,384.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,33,/measure,12,-485.0,-840.0446416709054,390.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,34,/measure,13,-485.0,-840.0446416709054,396.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,35,/measure,14,-485.0,-840.0446416709054,402.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,36,/measure,15,-485.0,-840.0446416709054,408.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,37,/measure,16,-485.0,-840.0446416709054,414.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,38,/measure,17,-485.0,-840.0446416709054,420.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,39,/measure,18,-485.0,-840.0446416709054,426.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,40,/measure,19,-485.0,-840.0446416709054,432.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,41,/measure,14,-916.2997689104691,-302.32758344780365,575.863574,143.86357399999997,689.3178696119306,137.86357399999997,5.0,1.0,0.0,direction,active_localization
4,local,75,42,/clear,14,-922.3816646255103,-295.53371016545475,582.687264,6.823690000000056,9.118452152928763,1.823690000000056,0.0,0.0,5.0,success,certified_clear
4,local,75,43,/measure,1,-970.0,0.0,648.556348,65.86908399999993,299.34541871890474,59.86908399999993,5.0,1.0,0.0,no_signal,discovery
4,local,75,44,/measure,2,-970.0,0.0,654.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,45,/measure,3,-970.0,0.0,660.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,46,/measure,4,-970.0,0.0,666.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,47,/measure,5,-970.0,0.0,672.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,48,/measure,6,-970.0,0.0,678.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,49,/measure,7,-970.0,0.0,684.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,50,/measure,8,-970.0,0.0,690.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,51,/measure,9,-970.0,0.0,696.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,52,/measure,10,-970.0,0.0,702.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,53,/measure,11,-970.0,0.0,708.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,54,/measure,12,-970.0,0.0,714.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,55,/measure,13,-970.0,0.0,720.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,56,/measure,15,-970.0,0.0,726.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,57,/measure,16,-970.0,0.0,732.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,58,/measure,17,-970.0,0.0,738.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,59,/measure,18,-970.0,0.0,744.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,60,/measure,19,-970.0,0.0,750.556348,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,61,/measure,20,-970.0,0.0,756.556348,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,62,/clear,19,-863.245985155221,317.55973230074005,828.561006,72.00465800000006,335.02328764489937,67.00465800000006,0.0,0.0,5.0,success,certified_clear
4,local,75,63,/measure,20,-485.0,840.0446416709054,962.566511,134.00550499999997,645.0275232930712,129.00550499999997,5.0,0.0,0.0,direction,discovery
4,local,75,64,/measure,1,-485.0,840.0446416709054,968.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,65,/measure,2,-485.0,840.0446416709054,974.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,66,/measure,3,-485.0,840.0446416709054,980.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,67,/measure,4,-485.0,840.0446416709054,986.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,68,/measure,5,-485.0,840.0446416709054,992.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,69,/measure,6,-485.0,840.0446416709054,998.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,70,/measure,7,-485.0,840.0446416709054,1004.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,71,/measure,8,-485.0,840.0446416709054,1010.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,72,/measure,9,-485.0,840.0446416709054,1016.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,73,/measure,10,-485.0,840.0446416709054,1022.566511,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,74,/measure,11,-485.0,840.0446416709054,1028.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,75,/measure,12,-485.0,840.0446416709054,1034.566511,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,76,/measure,13,-485.0,840.0446416709054,1040.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,77,/measure,15,-485.0,840.0446416709054,1046.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,78,/measure,16,-485.0,840.0446416709054,1052.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,79,/measure,17,-485.0,840.0446416709054,1058.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,80,/measure,18,-485.0,840.0446416709054,1064.566511,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,81,/clear,20,-30.920671055728263,691.6818975579779,1165.106982,100.54047100000003,477.7023558819845,95.54047100000003,0.0,0.0,5.0,success,certified_clear
4,local,75,82,/measure,10,127.97749119538403,660.61265474528,1203.488411,38.381429000000026,161.90714565989725,32.381429000000026,5.0,1.0,0.0,direction,active_localization
4,local,75,83,/clear,10,390.72273231704287,555.0832357293584,1265.117563,61.629151999999976,283.1457575347309,56.629151999999976,0.0,0.0,5.0,success,certified_clear
4,local,75,84,/measure,1,485.0,840.0446416709054,1331.147957,66.03039399999989,300.1519716376141,60.03039399999989,5.0,1.0,0.0,direction,discovery
4,local,75,85,/measure,2,485.0,840.0446416709054,1337.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,86,/measure,3,485.0,840.0446416709054,1343.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,87,/measure,4,485.0,840.0446416709054,1349.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,88,/measure,5,485.0,840.0446416709054,1355.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,89,/measure,6,485.0,840.0446416709054,1361.147957,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,90,/measure,7,485.0,840.0446416709054,1367.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,91,/measure,8,485.0,840.0446416709054,1373.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,92,/measure,9,485.0,840.0446416709054,1379.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,93,/measure,11,485.0,840.0446416709054,1385.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,94,/measure,12,485.0,840.0446416709054,1391.147957,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,95,/measure,13,485.0,840.0446416709054,1397.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,96,/measure,15,485.0,840.0446416709054,1403.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,97,/measure,16,485.0,840.0446416709054,1409.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,98,/measure,17,485.0,840.0446416709054,1415.147957,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,99,/measure,18,485.0,840.0446416709054,1421.147957,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,100,/measure,6,692.5942659486687,875.5111159706216,1469.26838,48.12042300000007,210.60211312809528,42.12042300000007,5.0,1.0,0.0,direction,active_localization
4,local,75,101,/measure,6,1040.4688722233416,1403.4358578950053,1600.715408,131.44702800000005,632.2351420371108,126.44702800000005,5.0,0.0,0.0,direction,active_localization
4,local,75,102,/clear,6,1014.7099780204833,1415.5997174276013,1611.412706,10.697298000000046,28.486489943177865,5.697298000000046,0.0,0.0,5.0,success,certified_clear
4,local,75,103,/measure,1,970.0,1680.0892833418109,1671.061084,59.648377999999866,268.2418919782649,53.648377999999866,5.0,1.0,0.0,direction,discovery
4,local,75,104,/measure,2,970.0,1680.0892833418109,1677.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,105,/measure,3,970.0,1680.0892833418109,1683.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,106,/measure,4,970.0,1680.0892833418109,1689.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,107,/measure,5,970.0,1680.0892833418109,1695.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,108,/measure,7,970.0,1680.0892833418109,1701.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,109,/measure,8,970.0,1680.0892833418109,1707.061084,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,110,/measure,9,970.0,1680.0892833418109,1713.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,111,/measure,11,970.0,1680.0892833418109,1719.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,112,/measure,12,970.0,1680.0892833418109,1725.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,113,/measure,13,970.0,1680.0892833418109,1731.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,114,/measure,15,970.0,1680.0892833418109,1737.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,115,/measure,16,970.0,1680.0892833418109,1743.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,116,/measure,17,970.0,1680.0892833418109,1749.061084,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,117,/measure,18,970.0,1680.0892833418109,1755.061084,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,118,/measure,1,1008.4685910430622,1339.571796639111,1829.597787,74.53670299999999,342.6835147000243,68.53670299999999,5.0,1.0,0.0,direction,active_localization
4,local,75,119,/clear,1,1028.083330435901,777.8708093420435,1947.006459,117.40867200000002,562.0433587650951,112.40867200000002,0.0,0.0,5.0,success,certified_clear
4,local,75,120,/measure,2,1455.0,840.0446416709054,2039.290508,92.2840490000001,431.42024544307094,86.2840490000001,5.0,1.0,0.0,no_signal,discovery
4,local,75,121,/measure,3,1455.0,840.0446416709054,2045.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,122,/measure,4,1455.0,840.0446416709054,2051.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,123,/measure,5,1455.0,840.0446416709054,2057.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,124,/measure,7,1455.0,840.0446416709054,2063.290508,6.0,0.0,0.0,5.0,1.0,0.0,direction,discovery
4,local,75,125,/measure,8,1455.0,840.0446416709054,2069.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,126,/measure,9,1455.0,840.0446416709054,2075.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,127,/measure,11,1455.0,840.0446416709054,2081.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,128,/measure,12,1455.0,840.0446416709054,2087.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,129,/measure,13,1455.0,840.0446416709054,2093.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,130,/measure,15,1455.0,840.0446416709054,2099.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,131,/measure,16,1455.0,840.0446416709054,2105.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
4,local,75,132,/measure,17,1455.0,840.0446416709054,2111.290508,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,discovery
